objective,point,source,generation_rate_hz,t2_s,link_fidelity,swap_success,budget,memories,paper_status,paper_utility,paper_repeaters,paper_served,paper_mean_hops,coordinated_status,coordinated_utility,coordinated_repeaters,coordinated_served,coordinated_mean_hops,ext_status,ext_utility,ext_repeaters,ext_served,ext_mean_hops,paper_min_wp,paper_median_wp,coordinated_outcome,coordinated_change_kind,coordinated_regret_bits,coordinated_reverse_regret_bits,coordinated_regret_bits_per_pair,coordinated_site_jaccard,coordinated_sites_only_paper,coordinated_sites_only_other,coordinated_d_repeaters,coordinated_d_served,coordinated_pairs_path_differs,coordinated_pairs_width_differs,coordinated_d_mean_hops,coordinated_d_mean_width,coordinated_rate_gain_bits_common,ext_outcome,ext_change_kind,ext_regret_bits,ext_reverse_regret_bits,ext_regret_bits_per_pair,ext_site_jaccard,ext_sites_only_paper,ext_sites_only_other,ext_d_repeaters,ext_d_served,ext_pairs_path_differs,ext_pairs_width_differs,ext_d_mean_hops,ext_d_mean_width,ext_rate_gain_bits_common
serve_first,midrange,midrange,20000.0,0.01,0.96,0.7,1000000,100,optimal,70.69494006809076,55,14,7.214285714285714,optimal,52.37752590383875,55,14,7.214285714285714,optimal,-290.86090237272896,55,14,7.214285714285714,0.030017743045081,0.05916841616414359,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,0.9496194851893165,1.4210854715202004e-14,0.06782996322780832,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0678299632278063
serve_first,midrange,midrange,20000.0,0.01,0.96,0.7,40,100,optimal,66.69834591921273,40,14,7.785714285714286,optimal,48.269544394751804,40,14,7.785714285714286,optimal,-311.04520201005266,40,14,7.785714285714286,0.030017743045081,0.0640270900528647,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-7.93016446160826e-18,changed,memory_only,2.5926614451282717,0.0,0.18519010322344798,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1851901032234469
serve_first,midrange,midrange,20000.0,0.01,0.96,0.7,30,100,optimal,29.803174749120945,30,14,6.142857142857143,optimal,14.13570432332365,30,14,6.142857142857143,optimal,-392.6337190255953,30,14,5.285714285714286,7.872778552664888e-05,0.03319923187926317,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,routing,35.29950919285113,72.65960098745349,2.521393513775081,0.36363636363636365,14.0,14.0,0.0,0.0,13.0,8.0,-0.8571428571428571,-1.5714285714285714,2.417611977822573
serve_first,midrange,midrange,20000.0,0.01,0.96,0.7,20,100,optimal,-33.947983035669424,20,14,4.0,optimal,-45.32669581725831,20,14,4.0,optimal,-494.5927969382496,20,14,3.4285714285714284,3.6005078668409747e-07,0.00012972341999134963,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,routing,24.817704994499707,34.70323671484013,1.7726932138928362,0.42857142857142855,8.0,8.0,0.0,0.0,6.0,9.0,-0.5714285714285714,0.5,1.6962826682782866
serve_first,midrange,midrange,20000.0,0.01,0.96,0.7,15,100,optimal,-52.783259495943256,15,13,3.6923076923076925,optimal,-60.62878075287382,15,13,3.6923076923076925,optimal,-457.244254634396,15,13,2.6923076923076925,3.6005078668409747e-07,7.872778552664888e-05,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.5620531337503614e-17,changed,routing,20.887273139060255,47.024008808418344,1.6067133183892504,0.25,9.0,9.0,0.0,0.0,7.0,6.0,-1.0833333333333333,1.5,1.1097980387889965
serve_first,midrange,midrange,20000.0,0.01,0.96,0.7,10,100,optimal,-79.58167706524966,10,11,3.090909090909091,optimal,-84.41980299587568,10,11,3.090909090909091,optimal,-349.1259006162615,10,11,2.090909090909091,8.538149682454624e-10,7.436417499013056e-07,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,routing,52.15381914999159,37.641146014609234,4.741256286362872,0.3333333333333333,5.0,5.0,0.0,0.0,4.0,4.0,-0.8,1.2,1.0568466626740918
serve_first,midrange,midrange,20000.0,0.01,0.96,0.7,6,100,optimal,-96.55216666100567,6,9,1.8888888888888888,optimal,-99.18530939971397,6,9,1.8888888888888888,optimal,-270.7715586603621,6,9,1.8888888888888888,4.427188724235731e-10,3.6005078668409747e-07,tie,,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.578983857244667e-15,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-7.401486830834377e-17,changed,memory_only,1.8950651593221437,1.4210854715202004e-14,0.21056279548023818,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.21056279548023468
serve_first,projected,projected,200000.0,0.1,0.998,0.95,1000000,100,optimal,200.86032806688252,47,18,10.0,optimal,176.78427681979878,47,18,10.0,optimal,-510.1813282454733,55,18,9.38888888888889,0.00012768151750982735,0.05161879346889767,tie,,0.0,-2.842170943040401e-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.850371707708594e-17,changed,routing,32.79838961467726,2.012360965664101,1.822132756370959,0.7894736842105263,2.0,10.0,8.0,0.0,4.0,5.0,-0.6111111111111112,-0.7222222222222222,1.8185498033671026
serve_first,projected,projected,200000.0,0.1,0.998,0.95,40,100,optimal,198.08303735786512,40,18,9.777777777777779,optimal,172.96300807523713,40,18,9.777777777777779,optimal,-563.6098748566627,40,18,9.166666666666666,2.004748934509094e-05,0.06095922581990331,tie,,0.0,-2.842170943040401e-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,changed,routing,62.518241305702645,32.046533304822304,3.4732356280945913,0.7021276595744681,7.0,7.0,0.0,0.0,7.0,6.0,-0.6111111111111112,-1.0,3.4696711200816237
serve_first,projected,projected,200000.0,0.1,0.998,0.95,30,100,optimal,165.41044340810814,30,18,8.722222222222221,optimal,141.9200551685673,30,18,8.722222222222221,optimal,-698.5947038859059,30,18,9.055555555555555,7.01662127078183e-05,0.03319923187926317,tie,,-2.842170943040401e-14,0.0,-1.578983857244667e-15,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.850371707708594e-17,changed,routing,84.33323574200165,35.223280668531174,4.685179763444536,0.6216216216216216,7.0,7.0,0.0,0.0,7.0,6.0,0.3333333333333333,-0.7777777777777778,4.6871874999961305
serve_first,projected,projected,200000.0,0.1,0.998,0.95,20,100,optimal,22.659616894323257,20,18,5.111111111111111,optimal,7.990727434645763,20,18,5.111111111111111,optimal,-866.0384883490597,20,18,4.722222222222222,1.3799966612608638e-07,5.359241320704158e-05,changed,routing,0.5850319492918716,3.552713678800501e-15,0.032501774960659535,0.9047619047619048,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.03250177496065944,changed,routing,52.36686689204237,8.372634475555925,2.9092703828912425,0.6,5.0,5.0,0.0,0.0,7.0,11.0,-0.3888888888888889,0.05555555555555555,2.9070108219864554
serve_first,projected,projected,200000.0,0.1,0.998,0.95,15,100,optimal,16.01751758244867,15,16,4.875,optimal,3.209228935334706,15,16,4.875,optimal,-703.2901314107542,15,16,3.9375,1.7432664183935718e-07,5.359241320704158e-05,tie,,-2.220446049250313e-15,-3.552713678800501e-15,-1.3877787807814457e-16,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.3877787807814457e-17,changed,routing,81.5130432263893,52.95896619412172,5.094565201649331,0.5789473684210527,4.0,4.0,0.0,0.0,5.0,4.0,-0.4666666666666667,0.9333333333333333,-1.0656604444569069
serve_first,projected,projected,200000.0,0.1,0.998,0.95,10,100,optimal,-97.81972573202549,10,13,2.6153846153846154,optimal,-102.8808893064749,10,13,2.6153846153846154,optimal,-530.5343034788282,10,13,2.6153846153846154,4.427188724235731e-10,1.7432664183935718e-07,tie,,0.0,-2.842170943040401e-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.124106267500723e-17,changed,memory_only,4.821386495747902,0.859822341951741,0.37087588428830015,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.23076923076923078,0.3708758842882926
serve_first,projected,projected,200000.0,0.1,0.998,0.95,6,100,optimal,-61.14629490805979,6,9,1.8888888888888888,optimal,-63.77943764676807,6,9,1.8888888888888888,optimal,-235.36568690741623,6,9,1.8888888888888888,4.427188724235731e-10,3.6005078668409747e-07,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-3.700743415417188e-17,changed,memory_only,1.8930829921226007,7.105427357601002e-15,0.21034255468028895,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.21034255468028729
serve_first,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,1000000,100,optimal,49.71300559690186,55,18,6.611111111111111,optimal,27.81369450196532,55,18,6.611111111111111,optimal,-792.5083068049092,55,18,6.833333333333333,3.516641004113415e-05,0.03160848746217208,tie,,0.0,-7.105427357601002e-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.2335811384723961e-17,changed,routing,16.23185976443483,5.528596866373576,0.9017699869130461,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.2222222222222222,0.0,1.1472362963456295
serve_first,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,40,100,optimal,36.17947079987954,39,18,7.222222222222222,optimal,14.269935845966739,39,18,6.833333333333333,optimal,-822.4549497008506,40,18,6.777777777777778,3.516641004113415e-05,0.04682235131030421,changed,routing,0.10721096426954801,0.2807042155706583,0.0059561646816415565,0.813953488372093,4.0,4.0,0.0,0.0,2.0,6.0,-0.3888888888888889,0.0,-0.29521200441620044,changed,routing,28.598574476603403,8.445894828289976,1.5888096931446336,0.8372093023255814,3.0,4.0,1.0,0.0,4.0,6.0,-0.4444444444444444,0.0,1.2849227876195846
serve_first,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,30,100,optimal,17.51265424451948,30,18,5.833333333333333,optimal,-2.085631462489742,30,18,5.833333333333333,optimal,-865.312731069742,30,18,5.833333333333333,3.516641004113415e-05,0.00012972341999134963,tie,,1.7763568394002505e-15,3.552713678800501e-15,9.868649107779169e-17,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.850371707708594e-17,changed,routing,19.962100550856235,37.60360840293288,1.1090055861586796,0.6666666666666666,6.0,6.0,0.0,0.0,7.0,7.0,0.0,-0.7222222222222222,1.339002048420047
serve_first,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,20,100,optimal,-57.292523375946175,20,18,5.111111111111111,optimal,-71.96141283562369,20,18,5.111111111111111,optimal,-939.1341136414748,20,18,4.5,1.3799966612608638e-07,7.32743595887038e-05,tie,,0.0,7.105427357601002e-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-2.4671622769447922e-17,changed,routing,62.27537562697739,29.07580988226239,3.459743090387633,0.5384615384615384,6.0,6.0,0.0,0.0,10.0,9.0,-0.6111111111111112,0.05555555555555555,3.1433591293124077
serve_first,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,15,100,optimal,-53.077997217469964,15,16,4.875,optimal,-65.88628586458393,15,16,4.875,optimal,-758.4460406791065,15,16,3.9375,1.7432664183935718e-07,7.32743595887038e-05,tie,,0.0,-1.4210854715202004e-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.3877787807814457e-17,changed,routing,100.39814975872093,39.01936066255532,6.274884359920058,0.5789473684210527,4.0,4.0,0.0,0.0,5.0,3.0,-0.4666666666666667,0.4666666666666667,-1.2918865129643673
serve_first,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,10,100,optimal,-131.01364083635045,10,13,2.6153846153846154,optimal,-136.07480441079983,10,13,2.6153846153846154,optimal,-563.7282185831532,10,13,2.6153846153846154,4.427188724235731e-10,1.7432664183935718e-07,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,1.0331748708281339,0.8598223419517126,0.07947499006370261,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.23076923076923078,0.07947499006369917
serve_first,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,6,100,optimal,-79.95155790241041,6,9,1.8888888888888888,optimal,-82.58470064111873,6,9,1.8888888888888888,optimal,-254.17094990176687,6,9,1.8888888888888888,4.427188724235731e-10,3.6005078668409747e-07,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,0.9475325795127674,1.4210854715202004e-14,0.10528139772364081,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10528139772364303
serve_first,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,1000000,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.111381490121946,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,40,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.111381490121946,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,30,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.111381490121946,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,20,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.111381490121946,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,15,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.111381490121946,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,10,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.111381490121946,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,6,100,optimal,25.748015821434233,6,3,3.0,optimal,23.819565220968137,6,3,3.0,optimal,14.562091941073984,6,3,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,1000000,100,optimal,34.51892181186376,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,-9.64802833786684,15,5,4.0,0.050276352689897476,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.0374590051534884,0.0,0.4074918010306977,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4074918010306979
serve_first,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,40,100,optimal,34.51892181186376,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,-9.64802833786684,15,5,4.0,0.050276352689897476,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.0374590051534884,0.0,0.4074918010306977,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4074918010306979
serve_first,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,30,100,optimal,34.51892181186376,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,-9.64802833786684,15,5,4.0,0.050276352689897476,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.0374590051534884,0.0,0.4074918010306977,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4074918010306979
serve_first,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,20,100,optimal,34.51892181186376,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,-9.64802833786684,15,5,4.0,0.050276352689897476,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.0374590051534884,0.0,0.4074918010306977,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4074918010306979
serve_first,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,15,100,optimal,34.51892181186376,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,-9.64802833786684,15,5,4.0,0.050276352689897476,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.0374590051534884,0.0,0.4074918010306977,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4074918010306979
serve_first,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,10,100,optimal,12.124172811924726,10,5,3.0,optimal,8.893083922898251,10,5,3.0,optimal,-30.748690306654595,10,5,3.0,0.0002462429266260956,0.0019172114335501782,tie,,0.0,1.7763568394002505e-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,changed,routing,6.055670893322755,7.019812220179848,1.211134178664551,0.5384615384615384,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.2121356572930915
serve_first,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,6,100,optimal,-10.414178073770033,6,5,2.2,optimal,-12.169435243869215,6,5,2.2,optimal,-51.88288491623522,6,5,2.2,6.044547074134512e-06,0.000474245636465073,tie,,0.0,-1.7763568394002505e-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-8.881784197001253e-17,changed,routing,2.3112400650468246,8.722682203405084,0.4622480130093649,0.2,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.4627722038745176
serve_first,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,1000000,100,optimal,94.83538018744818,55,14,7.214285714285714,optimal,76.51796602319618,55,14,7.214285714285714,optimal,-266.7204622533715,55,14,7.214285714285714,0.030017743045081,0.06223628039710497,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.9650822308041306e-17,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,40,100,optimal,91.90060284960578,40,14,7.785714285714286,optimal,73.47180132514487,40,14,7.785714285714286,optimal,-285.84294507965967,40,14,7.785714285714286,0.030017743045081,0.0640270900528647,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.592661445128215,0.0,0.18519010322344392,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1851901032234469
serve_first,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,30,100,optimal,70.15006558308343,30,14,7.142857142857143,optimal,52.94328728457204,30,14,7.142857142857143,optimal,-369.06575841030667,30,14,6.857142857142857,0.00013532055307936385,0.04861316096606393,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.3790493384824782e-17,changed,routing,14.686716627343742,17.429349325133657,1.0490511876674102,0.7647058823529411,4.0,4.0,0.0,0.0,2.0,6.0,-0.2857142857142857,0.0,0.9848087431742364
serve_first,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,20,100,optimal,11.477109976796633,20,14,4.857142857142857,optimal,-1.5018757300266383,20,14,4.857142857142857,optimal,-477.664650643408,20,14,3.4285714285714284,3.6005078668409747e-07,0.00014357635544037906,tie,,-2.220446049250313e-15,-1.7763568394002505e-15,-1.5860328923216522e-16,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.586032892321652e-17,changed,routing,21.764094953469737,63.20018343246462,1.554578210962124,0.2903225806451613,11.0,11.0,0.0,0.0,9.0,10.0,-1.4285714285714286,1.4285714285714286,1.221180422945763
serve_first,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,15,100,optimal,-40.03163933393146,15,14,4.0,optimal,-49.17009928400503,15,14,4.0,optimal,-533.4789114417501,15,14,3.5714285714285716,3.6005078668409747e-07,7.872778552664888e-05,tie,,7.105427357601002e-15,0.0,5.075305255429287e-16,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.3790493384824782e-17,changed,routing,17.45103739764363,27.14985726868533,1.2465026712602594,0.5,5.0,5.0,0.0,0.0,3.0,6.0,-0.42857142857142855,1.2857142857142858,1.1528429524396577
serve_first,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,10,100,optimal,-29.325207551799274,10,11,3.909090909090909,optimal,-35.87128797639463,10,11,3.909090909090909,optimal,-339.31626331728694,10,11,2.090909090909091,6.934311447249285e-07,7.872778552664888e-05,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,changed,routing,74.14984636121233,78.08797822908502,6.740895123746575,0.25,6.0,6.0,0.0,0.0,6.0,6.0,-1.3333333333333333,1.4444444444444444,-0.09192310884445447
serve_first,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,6,100,optimal,-88.98377775105621,6,9,1.8888888888888888,optimal,-91.61692048976451,6,9,1.8888888888888888,optimal,-263.20316975041266,6,9,1.8888888888888888,8.538149682454624e-10,3.6005078668409747e-07,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.700743415417188e-17,changed,memory_only,1.8911021476213818,0.0,0.2101224608468202,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2101224608468208
serve_first,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,1000000,100,optimal,22.819786190296664,32,8,5.0,optimal,13.605328779391993,32,8,5.0,optimal,-89.02087577777834,32,8,5.0,0.050276352689897476,0.07278289325185956,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,8.53949047131664,0.0,1.06743630891458,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0674363089145813
serve_first,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,40,100,optimal,22.819786190296664,32,8,5.0,optimal,13.605328779391993,32,8,5.0,optimal,-89.02087577777834,32,8,5.0,0.050276352689897476,0.07278289325185956,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,8.53949047131664,0.0,1.06743630891458,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0674363089145813
serve_first,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,30,100,optimal,21.184315613095883,29,8,5.375,optimal,11.930535187667983,29,8,5.375,optimal,-93.71844645297233,29,8,5.375,0.05387208250415978,0.11986246594997996,tie,,-3.552713678800501e-15,0.0,-4.440892098500626e-16,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.942890293094024e-16,changed,memory_only,3.469966369160886,0.0,0.4337457961451108,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.43374579614511344
serve_first,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,20,100,optimal,1.4214787231846384,20,8,4.25,optimal,-6.418709811215013,20,8,4.25,optimal,-129.3622824319823,20,8,4.25,0.00015183215780139426,0.07278289325185956,tie,,-1.7763568394002505e-15,-4.440892098500626e-16,-2.220446049250313e-16,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.71445146547012e-17,changed,routing,4.902760018426591,32.89108593218913,0.6128450023033238,0.48148148148148145,7.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.6479481440589288
serve_first,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,15,100,optimal,-24.8723419115031,15,8,3.25,optimal,-29.941693019563704,15,8,3.25,optimal,-154.05998145327897,15,8,3.625,0.00015183215780139426,0.0002534301440561389,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,routing,13.661414849751509,3.1049888568370676,1.7076768562189386,0.6666666666666666,3.0,3.0,0.0,0.0,4.0,2.0,0.375,0.0,1.8106169123175346
