point,budget,memories,plan,pair,hops,width,max_link_km,wp_min,tau_e2e_ms,storage_ms_heralded,slowest_ms_heralded,t2_ms,repeaters
midrange,10,100,base_coord,Kelowna-Vancouver,8,27,72.0,0.08153869645085443,5.500000000000001,25.265546368879214,8.816823185045731,10.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
midrange,10,100,base_coord,Montreal-Ottawa,3,100,66.7,0.46415888336127825,2.0,4.149435659546826,1.4329538753586002,10.0,OTT-MON:2;OTT-MON:1
midrange,10,100,wait_paper_storage_heralded,Calgary-Edmonton,4,100,75.0,0.23713737056616555,3.0,8.791461342870878,3.1589722918458403,10.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
midrange,10,100,wait_paper_storage_heralded,Kamloops-Kelowna,3,100,63.3,0.6072021956909884,1.9000000000000001,3.459801667553608,1.039865433693879,10.0,KAM-KEL:1;KAM-KEL:2
midrange,10,100,wait_paper_storage_heralded,Montreal-Ottawa,3,100,66.7,0.46415888336127825,2.0,4.149435659546826,1.4329538753586002,10.0,OTT-MON:2;OTT-MON:1
midrange,10,100,wait_coord_storage_heralded,Calgary-Edmonton,4,100,75.0,0.23713737056616555,3.0,8.791461342870878,3.1589722918458403,10.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
midrange,10,100,wait_coord_storage_heralded,Kamloops-Kelowna,3,100,63.3,0.6072021956909884,1.9000000000000001,3.459801667553608,1.039865433693879,10.0,KAM-KEL:1;KAM-KEL:2
midrange,10,100,wait_coord_storage_heralded,Montreal-Ottawa,3,100,66.7,0.46415888336127825,2.0,4.149435659546826,1.4329538753586002,10.0,OTT-MON:2;OTT-MON:1
midrange,10,100,wait_paper_storage_source,Kamloops-Kelowna,3,27,63.3,0.16394459283656687,1.9000000000000001,7.677043213161509,3.851353458125477,10.0,KAM-KEL:1;KAM-KEL:2
midrange,10,100,wait_paper_storage_source,Kamloops-Vancouver,5,52,72.0,0.15703748946090484,3.6000000000000005,13.13744821013638,4.577965884542975,10.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
midrange,10,100,wait_paper_storage_source,Kelowna-Vancouver,8,27,72.0,0.08153869645085443,5.500000000000001,25.265546368879214,8.816823185045731,10.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
midrange,10,100,wait_paper_storage_source,Montreal-Ottawa,3,100,66.7,0.46415888336127825,2.0,4.149435659546826,1.4329538753586002,10.0,OTT-MON:2;OTT-MON:1
midrange,10,100,wait_coord_storage_source,Kamloops-Kelowna,3,27,63.3,0.16394459283656687,1.9000000000000001,7.677043213161509,3.851353458125477,10.0,KAM-KEL:1;KAM-KEL:2
midrange,10,100,wait_coord_storage_source,Kamloops-Vancouver,5,52,72.0,0.15703748946090484,3.6000000000000005,13.13744821013638,4.577965884542975,10.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
midrange,10,100,wait_coord_storage_source,Kelowna-Vancouver,8,27,72.0,0.08153869645085443,5.500000000000001,25.265546368879214,8.816823185045731,10.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
midrange,10,100,wait_coord_storage_source,Montreal-Ottawa,3,100,66.7,0.46415888336127825,2.0,4.149435659546826,1.4329538753586002,10.0,OTT-MON:2;OTT-MON:1
midrange,10,100,wait_paper_slowest_heralded,Kamloops-Kelowna,3,52,63.3,0.31574514175931395,1.9000000000000001,4.899618591449245,1.999741218642075,10.0,KAM-KEL:1;KAM-KEL:2
midrange,10,100,wait_paper_slowest_heralded,Kamloops-Vancouver,5,27,72.0,0.08153869645085443,3.6000000000000005,21.968418775077474,8.816823185045731,10.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
midrange,10,100,wait_paper_slowest_heralded,Kelowna-Vancouver,8,27,72.0,0.08153869645085443,5.500000000000001,25.265546368879214,8.816823185045731,10.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
midrange,10,100,wait_paper_slowest_heralded,Montreal-Ottawa,3,100,66.7,0.46415888336127825,2.0,4.149435659546826,1.4329538753586002,10.0,OTT-MON:2;OTT-MON:1
midrange,10,100,wait_coord_slowest_heralded,Kamloops-Kelowna,3,52,63.3,0.31574514175931395,1.9000000000000001,4.899618591449245,1.999741218642075,10.0,KAM-KEL:1;KAM-KEL:2
midrange,10,100,wait_coord_slowest_heralded,Kamloops-Vancouver,5,27,72.0,0.08153869645085443,3.6000000000000005,21.968418775077474,8.816823185045731,10.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
midrange,10,100,wait_coord_slowest_heralded,Kelowna-Vancouver,8,27,72.0,0.08153869645085443,5.500000000000001,25.265546368879214,8.816823185045731,10.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
midrange,10,100,wait_coord_slowest_heralded,Montreal-Ottawa,3,100,66.7,0.46415888336127825,2.0,4.149435659546826,1.4329538753586002,10.0,OTT-MON:2;OTT-MON:1
projected,1000000,100,base_paper,Calgary-Edmonton,4,27,75.0,0.0640270900528647,3.0,24.449856825447696,11.699897377206817,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,1000000,100,base_paper,Calgary-Kamloops,8,14,75.0,0.03319923187926317,6.0,64.50556935715896,22.564087798898857,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,100,base_paper,Calgary-Kelowna,8,14,76.2,0.030017743045081,6.1000000000000005,71.89232505187805,25.37440136513457,100.0,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,100,base_paper,Calgary-Saskatoon,11,14,75.7,0.03134209593995679,8.3,77.37264597768782,24.130327025747327,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,base_paper,Calgary-Vancouver,13,27,75.0,0.0640270900528647,9.600000000000001,43.01234005744245,11.699897377206817,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,base_paper,Edmonton-Kamloops,12,14,75.0,0.03319923187926317,9.000000000000002,77.14090672848553,22.564087798898857,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,100,base_paper,Edmonton-Kelowna,12,14,76.2,0.030017743045081,9.1,83.10037462511143,25.37440136513457,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,100,base_paper,Edmonton-Saskatoon,7,27,75.7,0.06044547074134525,5.299999999999999,35.95451233048258,12.512021420757874,100.0,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,base_paper,Edmonton-Vancouver,17,14,75.0,0.03319923187926317,12.6,84.42177457108052,22.564087798898857,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,base_paper,Kamloops-Kelowna,3,27,63.3,0.16394459283656687,1.9000000000000001,7.677043213161509,3.851353458125477,100.0,KAM-KEL:1;KAM-KEL:2
projected,1000000,100,base_paper,Kamloops-Saskatoon,19,14,75.7,0.03134209593995679,14.3,95.2744266716984,24.130327025747327,100.0,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,base_paper,Kamloops-Vancouver,5,27,72.0,0.08153869645085443,3.6000000000000005,21.968418775077474,8.816823185045731,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,base_paper,Kelowna-Saskatoon,16,27,80.0,0.04279211619645008,12.5,66.91969072898934,18.680213697807204,100.0,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,100,base_paper,Kelowna-Vancouver,8,14,72.0,0.04227932408562823,5.500000000000001,43.6192679971242,17.003873285445334,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,base_paper,Montreal-Ottawa,3,27,66.7,0.12532289850754513,2.0,9.960872813136394,5.307236575402224,100.0,OTT-MON:2;OTT-MON:1
projected,1000000,100,base_paper,Montreal-Toronto,9,27,75.0,0.0640270900528647,6.500000000000001,34.657201634167585,11.699897377206817,100.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,100,base_paper,Ottawa-Toronto,6,52,75.0,0.12331143269440609,4.500000000000001,18.371155790470233,6.074946715088154,100.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,100,base_paper,Saskatoon-Vancouver,19,14,144.0,0.00012768151750982735,16.0,16931.51544830846,11278.01001739459,100.0,CAL-SAS:7;CAL-SAS:6;CAL-SAS:5;CAL-SAS:4;CAL-SAS:3;CAL-SAS:2;CAL-SAS:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:3;VAN-KAM:1
projected,1000000,100,base_coord,Calgary-Edmonton,4,27,75.0,0.0640270900528647,3.0,24.449856825447696,11.699897377206817,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,1000000,100,base_coord,Calgary-Kamloops,8,27,75.0,0.0640270900528647,6.0,36.33622114815651,11.699897377206817,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,100,base_coord,Calgary-Kelowna,8,14,76.2,0.030017743045081,6.1000000000000005,71.89232505187805,25.37440136513457,100.0,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,100,base_coord,Calgary-Saskatoon,11,14,75.7,0.03134209593995679,8.3,77.37264597768782,24.130327025747327,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,base_coord,Calgary-Vancouver,13,14,75.0,0.03319923187926317,9.600000000000001,74.03808439649615,22.564087798898857,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,base_coord,Edmonton-Kamloops,12,14,75.0,0.03319923187926317,9.000000000000002,77.14090672848553,22.564087798898857,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,100,base_coord,Edmonton-Kelowna,12,14,76.2,0.030017743045081,9.1,83.10037462511143,25.37440136513457,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,100,base_coord,Edmonton-Saskatoon,7,27,75.7,0.06044547074134525,5.299999999999999,35.95451233048258,12.512021420757874,100.0,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,base_coord,Edmonton-Vancouver,17,14,75.0,0.03319923187926317,12.6,84.42177457108052,22.564087798898857,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,base_coord,Kamloops-Kelowna,3,14,63.3,0.08500830739673838,1.9000000000000001,13.041440482525768,7.427610240670564,100.0,KAM-KEL:1;KAM-KEL:2
projected,1000000,100,base_coord,Kamloops-Saskatoon,19,14,75.7,0.03134209593995679,14.3,95.2744266716984,24.130327025747327,100.0,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,base_coord,Kamloops-Vancouver,5,27,72.0,0.08153869645085443,3.6000000000000005,21.968418775077474,8.816823185045731,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,base_coord,Kelowna-Saskatoon,16,27,80.0,0.04279211619645008,12.5,66.91969072898934,18.680213697807204,100.0,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,100,base_coord,Kelowna-Vancouver,8,27,72.0,0.08153869645085443,5.500000000000001,25.265546368879214,8.816823185045731,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,base_coord,Montreal-Ottawa,3,27,66.7,0.12532289850754513,2.0,9.960872813136394,5.307236575402224,100.0,OTT-MON:2;OTT-MON:1
projected,1000000,100,base_coord,Montreal-Toronto,9,27,75.0,0.0640270900528647,6.500000000000001,34.657201634167585,11.699897377206817,100.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,100,base_coord,Ottawa-Toronto,6,52,75.0,0.12331143269440609,4.500000000000001,18.371155790470233,6.074946715088154,100.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,100,base_coord,Saskatoon-Vancouver,19,14,144.0,0.00012768151750982735,16.0,16931.51544830846,11278.01001739459,100.0,CAL-SAS:7;CAL-SAS:6;CAL-SAS:5;CAL-SAS:4;CAL-SAS:3;CAL-SAS:2;CAL-SAS:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:3;VAN-KAM:1
projected,1000000,100,wait_paper_storage_heralded,Calgary-Edmonton,4,27,75.0,0.0640270900528647,3.0,24.449856825447696,11.699897377206817,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,1000000,100,wait_paper_storage_heralded,Calgary-Kamloops,8,14,75.0,0.03319923187926317,6.0,64.50556935715896,22.564087798898857,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,100,wait_paper_storage_heralded,Calgary-Kelowna,8,14,76.2,0.030017743045081,6.1000000000000005,71.89232505187805,25.37440136513457,100.0,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,100,wait_paper_storage_heralded,Calgary-Saskatoon,11,14,75.7,0.03134209593995679,8.3,77.37264597768782,24.130327025747327,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,wait_paper_storage_heralded,Calgary-Vancouver,13,27,75.0,0.0640270900528647,9.600000000000001,43.01234005744245,11.699897377206817,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,wait_paper_storage_heralded,Edmonton-Kamloops,12,14,75.0,0.03319923187926317,9.000000000000002,77.14090672848553,22.564087798898857,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,100,wait_paper_storage_heralded,Edmonton-Kelowna,12,14,76.2,0.030017743045081,9.1,83.10037462511143,25.37440136513457,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,100,wait_paper_storage_heralded,Edmonton-Saskatoon,7,27,75.7,0.06044547074134525,5.299999999999999,35.95451233048258,12.512021420757874,100.0,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,wait_paper_storage_heralded,Edmonton-Vancouver,17,14,75.0,0.03319923187926317,12.6,84.42177457108052,22.564087798898857,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,wait_paper_storage_heralded,Kamloops-Kelowna,3,14,63.3,0.08500830739673838,1.9000000000000001,13.041440482525768,7.427610240670564,100.0,KAM-KEL:1;KAM-KEL:2
projected,1000000,100,wait_paper_storage_heralded,Kamloops-Saskatoon,16,27,80.0,0.04279211619645008,12.400000000000002,65.44239118561781,18.680213697807204,100.0,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,100,wait_paper_storage_heralded,Kamloops-Vancouver,5,27,72.0,0.08153869645085443,3.6000000000000005,21.968418775077474,8.816823185045731,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,wait_paper_storage_heralded,Kelowna-Saskatoon,16,27,80.0,0.04279211619645008,12.5,66.91969072898934,18.680213697807204,100.0,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,100,wait_paper_storage_heralded,Kelowna-Vancouver,8,27,72.0,0.08153869645085443,5.500000000000001,25.265546368879214,8.816823185045731,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,wait_paper_storage_heralded,Montreal-Ottawa,3,52,66.7,0.24136261934786468,2.0,6.133530114513128,2.7556805295357703,100.0,OTT-MON:2;OTT-MON:1
projected,1000000,100,wait_paper_storage_heralded,Montreal-Toronto,9,27,75.0,0.0640270900528647,6.500000000000001,34.657201634167585,11.699897377206817,100.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,100,wait_paper_storage_heralded,Ottawa-Toronto,6,27,75.0,0.0640270900528647,4.500000000000001,31.214818559424156,11.699897377206817,100.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,100,wait_coord_storage_heralded,Calgary-Edmonton,4,27,75.0,0.0640270900528647,3.0,24.449856825447696,11.699897377206817,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,1000000,100,wait_coord_storage_heralded,Calgary-Kamloops,8,14,75.0,0.03319923187926317,6.0,64.50556935715896,22.564087798898857,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,100,wait_coord_storage_heralded,Calgary-Kelowna,8,14,76.2,0.030017743045081,6.1000000000000005,71.89232505187805,25.37440136513457,100.0,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,100,wait_coord_storage_heralded,Calgary-Saskatoon,11,14,75.7,0.03134209593995679,8.3,77.37264597768782,24.130327025747327,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,wait_coord_storage_heralded,Calgary-Vancouver,13,27,75.0,0.0640270900528647,9.600000000000001,43.01234005744245,11.699897377206817,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,wait_coord_storage_heralded,Edmonton-Kamloops,12,14,75.0,0.03319923187926317,9.000000000000002,77.14090672848553,22.564087798898857,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,100,wait_coord_storage_heralded,Edmonton-Kelowna,12,14,76.2,0.030017743045081,9.1,83.10037462511143,25.37440136513457,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,100,wait_coord_storage_heralded,Edmonton-Saskatoon,7,27,75.7,0.06044547074134525,5.299999999999999,35.95451233048258,12.512021420757874,100.0,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,100,wait_coord_storage_heralded,Edmonton-Vancouver,17,14,75.0,0.03319923187926317,12.6,84.42177457108052,22.564087798898857,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,wait_coord_storage_heralded,Kamloops-Kelowna,3,14,63.3,0.08500830739673838,1.9000000000000001,13.041440482525768,7.427610240670564,100.0,KAM-KEL:1;KAM-KEL:2
projected,1000000,100,wait_coord_storage_heralded,Kamloops-Saskatoon,16,27,80.0,0.04279211619645008,12.400000000000002,65.44239118561781,18.680213697807204,100.0,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,100,wait_coord_storage_heralded,Kamloops-Vancouver,5,27,72.0,0.08153869645085443,3.6000000000000005,21.968418775077474,8.816823185045731,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,wait_coord_storage_heralded,Kelowna-Saskatoon,16,27,80.0,0.04279211619645008,12.5,66.91969072898934,18.680213697807204,100.0,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,100,wait_coord_storage_heralded,Kelowna-Vancouver,8,27,72.0,0.08153869645085443,5.500000000000001,25.265546368879214,8.816823185045731,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,100,wait_coord_storage_heralded,Montreal-Ottawa,3,52,66.7,0.24136261934786468,2.0,6.133530114513128,2.7556805295357703,100.0,OTT-MON:2;OTT-MON:1
projected,1000000,100,wait_coord_storage_heralded,Montreal-Toronto,9,27,75.0,0.0640270900528647,6.500000000000001,34.657201634167585,11.699897377206817,100.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,100,wait_coord_storage_heralded,Ottawa-Toronto,6,27,75.0,0.0640270900528647,4.500000000000001,31.214818559424156,11.699897377206817,100.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,100,wait_paper_storage_source,Calgary-Edmonton,4,27,75.0,0.0640270900528647,3.0,24.449856825447696,11.699897377206817,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,1000000,100,wait_paper_storage_source,Calgary-Kamloops,8,14,75.0,0.03319923187926317,6.0,64.50556935715896,22.564087798898857,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
