point,budget,memories,plan,pair,hops,width,max_link_km,wp_min,tau_e2e_ms,storage_ms_heralded,slowest_ms_heralded,t2_ms,repeaters
projected,1000000,2048,wait_paper_storage_heralded,Calgary-Kelowna,8,256,76.2,0.5488958728243383,6.1000000000000005,9.698017776274583,1.3876625746557962,100.0,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,2048,wait_paper_storage_heralded,Calgary-Saskatoon,11,512,75.7,1.1462252229469914,8.3,10.188705163452402,0.6598136296102786,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,2048,wait_paper_storage_heralded,Calgary-Vancouver,13,512,75.0,1.2141433372987676,9.600000000000001,11.361978870216694,0.6169867757511408,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,2048,wait_paper_storage_heralded,Edmonton-Kamloops,12,256,75.0,0.6070716686493838,9.000000000000002,12.726455836714054,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,2048,wait_paper_storage_heralded,Edmonton-Kelowna,12,256,76.2,0.5488958728243383,9.1,13.14689548731078,1.3876625746557962,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,2048,wait_paper_storage_heralded,Edmonton-Saskatoon,7,512,75.7,1.1462252229469914,5.299999999999999,6.9165465486777915,0.6598136296102786,100.0,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,2048,wait_paper_storage_heralded,Edmonton-Vancouver,17,512,75.0,1.2141433372987676,12.6,14.563876648427984,0.6169867757511408,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,2048,wait_paper_storage_heralded,Kamloops-Kelowna,3,512,63.3,3.1088752419378607,1.9000000000000001,2.2046487631940646,0.20309871751833578,100.0,KAM-KEL:1;KAM-KEL:2
projected,1000000,2048,wait_paper_storage_heralded,Kamloops-Saskatoon,16,512,80.0,0.8114653145400904,12.400000000000002,15.197157347679065,0.985089394220302,100.0,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,2048,wait_paper_storage_heralded,Kamloops-Vancouver,5,512,72.0,1.5462152808458323,3.6000000000000005,4.568647083841976,0.46494966014889594,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,2048,wait_paper_storage_heralded,Kelowna-Saskatoon,16,512,80.0,0.8114653145400904,12.5,15.369788378286549,0.985089394220302,100.0,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,2048,wait_paper_storage_heralded,Kelowna-Vancouver,8,512,72.0,1.5462152808458323,5.500000000000001,6.542323734296366,0.46494966014889594,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,2048,wait_paper_storage_heralded,Montreal-Ottawa,3,1024,66.7,4.752986965619489,2.0,2.20990582612762,0.1399369018904885,100.0,OTT-MON:2;OTT-MON:1
projected,1000000,2048,wait_paper_storage_heralded,Montreal-Toronto,9,1024,75.0,2.428286674597535,6.500000000000001,7.2424262149634036,0.30849338787557035,100.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,2048,wait_paper_storage_heralded,Ottawa-Toronto,6,1024,75.0,2.428286674597535,4.500000000000001,5.204394629984817,0.30849338787557035,100.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,2048,wait_coord_storage_heralded,Calgary-Edmonton,4,512,75.0,1.2141433372987676,3.0,4.131144793529469,0.6169867757511408,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,1000000,2048,wait_coord_storage_heralded,Calgary-Kamloops,8,256,75.0,0.6070716686493838,6.0,9.199523324219632,1.2339735515022814,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,2048,wait_coord_storage_heralded,Calgary-Kelowna,8,256,76.2,0.5488958728243383,6.1000000000000005,9.698017776274583,1.3876625746557962,100.0,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,2048,wait_coord_storage_heralded,Calgary-Saskatoon,11,512,75.7,1.1462252229469914,8.3,10.188705163452402,0.6598136296102786,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,2048,wait_coord_storage_heralded,Calgary-Vancouver,13,512,75.0,1.2141433372987676,9.600000000000001,11.361978870216694,0.6169867757511408,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,2048,wait_coord_storage_heralded,Edmonton-Kamloops,12,256,75.0,0.6070716686493838,9.000000000000002,12.726455836714054,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,1000000,2048,wait_coord_storage_heralded,Edmonton-Kelowna,12,256,76.2,0.5488958728243383,9.1,13.14689548731078,1.3876625746557962,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1
projected,1000000,2048,wait_coord_storage_heralded,Edmonton-Saskatoon,7,512,75.7,1.1462252229469914,5.299999999999999,6.9165465486777915,0.6598136296102786,100.0,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6
projected,1000000,2048,wait_coord_storage_heralded,Edmonton-Vancouver,17,512,75.0,1.2141433372987676,12.6,14.563876648427984,0.6169867757511408,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,2048,wait_coord_storage_heralded,Kamloops-Kelowna,3,512,63.3,3.1088752419378607,1.9000000000000001,2.2046487631940646,0.20309871751833578,100.0,KAM-KEL:1;KAM-KEL:2
projected,1000000,2048,wait_coord_storage_heralded,Kamloops-Saskatoon,16,512,80.0,0.8114653145400904,12.400000000000002,15.197157347679065,0.985089394220302,100.0,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,2048,wait_coord_storage_heralded,Kamloops-Vancouver,5,512,72.0,1.5462152808458323,3.6000000000000005,4.568647083841976,0.46494966014889594,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,2048,wait_coord_storage_heralded,Kelowna-Saskatoon,16,512,80.0,0.8114653145400904,12.5,15.369788378286549,0.985089394220302,100.0,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7
projected,1000000,2048,wait_coord_storage_heralded,Kelowna-Vancouver,8,512,72.0,1.5462152808458323,5.500000000000001,6.542323734296366,0.46494966014889594,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,1000000,2048,wait_coord_storage_heralded,Montreal-Ottawa,3,1024,66.7,4.752986965619489,2.0,2.20990582612762,0.1399369018904885,100.0,OTT-MON:2;OTT-MON:1
projected,1000000,2048,wait_coord_storage_heralded,Montreal-Toronto,9,1024,75.0,2.428286674597535,6.500000000000001,7.2424262149634036,0.30849338787557035,100.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,1000000,2048,wait_coord_storage_heralded,Ottawa-Toronto,6,1024,75.0,2.428286674597535,4.500000000000001,5.204394629984817,0.30849338787557035,100.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1
projected,20,2048,base_paper,Calgary-Edmonton,4,1024,75.0,2.428286674597535,3.0,3.5655723967647344,0.30849338787557035,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,20,2048,base_paper,Calgary-Kamloops,8,256,75.0,0.6070716686493838,6.0,9.199523324219632,1.2339735515022814,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,20,2048,base_paper,Calgary-Kelowna,11,256,75.0,0.6070716686493838,7.9,11.188542380312255,1.2339735515022814,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2
projected,20,2048,base_paper,Calgary-Vancouver,13,512,75.0,1.2141433372987676,9.600000000000001,11.361978870216694,0.6169867757511408,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,base_paper,Edmonton-Kamloops,12,256,75.0,0.6070716686493838,9.000000000000002,12.726455836714054,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,20,2048,base_paper,Edmonton-Kelowna,15,256,75.0,0.6070716686493838,10.9,14.673345984168764,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2
projected,20,2048,base_paper,Edmonton-Vancouver,17,512,75.0,1.2141433372987676,12.6,14.563876648427984,0.6169867757511408,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,base_paper,Kamloops-Kelowna,3,1024,63.3,6.217750483875721,1.9000000000000001,2.052324381597032,0.10154935875916755,100.0,KAM-KEL:1;KAM-KEL:2
projected,20,2048,base_paper,Kamloops-Vancouver,5,512,72.0,1.5462152808458323,3.6000000000000005,4.568647083841976,0.46494966014889594,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,base_paper,Kelowna-Vancouver,8,512,72.0,1.5462152808458323,5.500000000000001,6.542323734296366,0.46494966014889594,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,base_paper,Montreal-Ottawa,3,2048,66.7,9.505973931238978,2.0,2.104952913063806,0.06996845094524132,100.0,OTT-MON:2;OTT-MON:1
projected,20,2048,base_coord,Calgary-Edmonton,4,1024,75.0,2.428286674597535,3.0,3.5655723967647344,0.30849338787557035,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,20,2048,base_coord,Calgary-Kamloops,8,256,75.0,0.6070716686493838,6.0,9.199523324219632,1.2339735515022814,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,20,2048,base_coord,Calgary-Kelowna,11,512,75.0,1.2141433372987676,7.9,9.54427119015613,0.6169867757511408,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2
projected,20,2048,base_coord,Calgary-Vancouver,13,256,75.0,0.6070716686493838,9.600000000000001,13.123957740433385,1.2339735515022814,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,base_coord,Edmonton-Kamloops,12,256,75.0,0.6070716686493838,9.000000000000002,12.726455836714054,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,20,2048,base_coord,Edmonton-Kelowna,15,512,75.0,1.2141433372987676,10.9,12.786672992084382,0.6169867757511408,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2
projected,20,2048,base_coord,Edmonton-Vancouver,17,256,75.0,0.6070716686493838,12.6,16.527753296855966,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,base_coord,Kamloops-Kelowna,3,512,63.3,3.1088752419378607,1.9000000000000001,2.2046487631940646,0.20309871751833578,100.0,KAM-KEL:1;KAM-KEL:2
projected,20,2048,base_coord,Kamloops-Vancouver,5,1024,72.0,3.0924305616916645,3.6000000000000005,4.0843235419209885,0.23247483007444797,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,base_coord,Kelowna-Vancouver,8,512,72.0,1.5462152808458323,5.500000000000001,6.542323734296366,0.46494966014889594,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,base_coord,Montreal-Ottawa,3,2048,66.7,9.505973931238978,2.0,2.104952913063806,0.06996845094524132,100.0,OTT-MON:2;OTT-MON:1
projected,20,2048,wait_paper_storage_heralded,Calgary-Edmonton,4,1024,75.0,2.428286674597535,3.0,3.5655723967647344,0.30849338787557035,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,20,2048,wait_paper_storage_heralded,Calgary-Kamloops,8,512,75.0,1.2141433372987676,6.0,7.599761662109817,0.6169867757511408,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,20,2048,wait_paper_storage_heralded,Calgary-Kelowna,11,256,75.0,0.6070716686493838,7.9,11.188542380312255,1.2339735515022814,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2
projected,20,2048,wait_paper_storage_heralded,Calgary-Vancouver,13,256,75.0,0.6070716686493838,9.600000000000001,13.123957740433385,1.2339735515022814,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,wait_paper_storage_heralded,Edmonton-Kamloops,12,512,75.0,1.2141433372987676,9.000000000000002,10.863227918357028,0.6169867757511408,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,20,2048,wait_paper_storage_heralded,Edmonton-Kelowna,15,256,75.0,0.6070716686493838,10.9,14.673345984168764,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2
projected,20,2048,wait_paper_storage_heralded,Edmonton-Vancouver,17,256,75.0,0.6070716686493838,12.6,16.527753296855966,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,wait_paper_storage_heralded,Kamloops-Kelowna,3,512,63.3,3.1088752419378607,1.9000000000000001,2.2046487631940646,0.20309871751833578,100.0,KAM-KEL:1;KAM-KEL:2
projected,20,2048,wait_paper_storage_heralded,Kamloops-Vancouver,5,512,72.0,1.5462152808458323,3.6000000000000005,4.568647083841976,0.46494966014889594,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,wait_paper_storage_heralded,Kelowna-Vancouver,8,1024,72.0,3.0924305616916645,5.500000000000001,6.021161867148183,0.23247483007444797,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,wait_paper_storage_heralded,Montreal-Ottawa,3,2048,66.7,9.505973931238978,2.0,2.104952913063806,0.06996845094524132,100.0,OTT-MON:2;OTT-MON:1
projected,20,2048,wait_coord_storage_heralded,Calgary-Edmonton,4,1024,75.0,2.428286674597535,3.0,3.5655723967647344,0.30849338787557035,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,20,2048,wait_coord_storage_heralded,Calgary-Kamloops,8,256,75.0,0.6070716686493838,6.0,9.199523324219632,1.2339735515022814,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,20,2048,wait_coord_storage_heralded,Calgary-Kelowna,11,256,75.0,0.6070716686493838,7.9,11.188542380312255,1.2339735515022814,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2
projected,20,2048,wait_coord_storage_heralded,Calgary-Vancouver,13,512,75.0,1.2141433372987676,9.600000000000001,11.361978870216694,0.6169867757511408,100.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,wait_coord_storage_heralded,Edmonton-Kamloops,12,256,75.0,0.6070716686493838,9.000000000000002,12.726455836714054,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1
projected,20,2048,wait_coord_storage_heralded,Edmonton-Kelowna,15,256,75.0,0.6070716686493838,10.9,14.673345984168764,1.2339735515022814,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2
projected,20,2048,wait_coord_storage_heralded,Edmonton-Vancouver,17,512,75.0,1.2141433372987676,12.6,14.563876648427984,0.6169867757511408,100.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,wait_coord_storage_heralded,Kamloops-Kelowna,3,1024,63.3,6.217750483875721,1.9000000000000001,2.052324381597032,0.10154935875916755,100.0,KAM-KEL:1;KAM-KEL:2
projected,20,2048,wait_coord_storage_heralded,Kamloops-Vancouver,5,512,72.0,1.5462152808458323,3.6000000000000005,4.568647083841976,0.46494966014889594,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,wait_coord_storage_heralded,Kelowna-Vancouver,8,512,72.0,1.5462152808458323,5.500000000000001,6.542323734296366,0.46494966014889594,100.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,20,2048,wait_coord_storage_heralded,Montreal-Ottawa,3,2048,66.7,9.505973931238978,2.0,2.104952913063806,0.06996845094524132,100.0,OTT-MON:2;OTT-MON:1
projected,10,2048,base_paper,Calgary-Edmonton,2,1024,150.0,0.005758375169949175,3.0,263.4901363688491,260.48941553235886,100.0,CAL-EDM:2
projected,10,2048,base_paper,Calgary-Kamloops,4,512,150.0,0.0028791875849745875,6.0,961.1298592753254,520.9788310647177,100.0,KAM-CAL:6;KAM-CAL:4;KAM-CAL:2
projected,10,2048,base_paper,Calgary-Kelowna,6,256,150.0,0.0014395937924872937,7.9,2178.5481117581,1041.9576621294354,100.0,KAM-CAL:6;KAM-CAL:4;KAM-CAL:2;Kamloops;KAM-KEL:2
projected,10,2048,base_paper,Calgary-Vancouver,7,256,150.0,0.0014395937924872937,9.600000000000001,2284.5882299963396,1041.9576621294354,100.0,KAM-CAL:6;KAM-CAL:4;KAM-CAL:2;Kamloops;VAN-KAM:3;VAN-KAM:1
projected,10,2048,base_paper,Edmonton-Kamloops,6,512,150.0,0.0028791875849745875,9.000000000000002,1198.5706856633567,520.9788310647177,100.0,CAL-EDM:2;Calgary;KAM-CAL:6;KAM-CAL:4;KAM-CAL:2
projected,10,2048,base_paper,Edmonton-Kelowna,8,256,150.0,0.0014395937924872937,10.9,2563.3548969689623,1041.9576621294354,100.0,CAL-EDM:2;Calgary;KAM-CAL:6;KAM-CAL:4;KAM-CAL:2;Kamloops;KAM-KEL:2
projected,10,2048,base_paper,Edmonton-Vancouver,9,256,150.0,0.0014395937924872937,12.6,2627.161691108592,1041.9576621294354,100.0,CAL-EDM:2;Calgary;KAM-CAL:6;KAM-CAL:4;KAM-CAL:2;Kamloops;VAN-KAM:3;VAN-KAM:1
projected,10,2048,base_paper,Kamloops-Kelowna,2,512,126.7,0.018877158730340217,1.9000000000000001,68.79763882502857,67.09925651233176,100.0,KAM-KEL:2
projected,10,2048,base_paper,Kamloops-Vancouver,3,512,144.0,0.004669495497502257,3.6000000000000005,465.712970199852,308.3830864131333,100.0,VAN-KAM:3;VAN-KAM:1
projected,10,2048,base_paper,Kelowna-Vancouver,5,1024,144.0,0.009338990995004515,5.500000000000001,238.53578638794363,154.19154320656668,100.0,KAM-KEL:2;Kamloops;VAN-KAM:3;VAN-KAM:1
projected,10,2048,base_paper,Montreal-Ottawa,2,2048,133.3,0.04412282245185304,2.0,32.148824791670165,30.218351780164287,100.0,OTT-MON:2
projected,10,2048,base_coord,Calgary-Edmonton,2,1024,150.0,0.005758375169949175,3.0,263.4901363688491,260.48941553235886,100.0,CAL-EDM:2
projected,10,2048,base_coord,Calgary-Kamloops,5,256,150.0,0.0014395937924872937,6.0,1915.6478191498736,1041.9576621294354,100.0,KAM-CAL:7;KAM-CAL:5;KAM-CAL:3;KAM-CAL:1
projected,10,2048,base_coord,Calgary-Kelowna,6,256,150.0,0.0014395937924872937,7.9,1939.1297280702622,1041.9576621294354,100.0,KAM-CAL:7;KAM-CAL:5;KAM-CAL:3;KAM-CAL:1;KAM-KEL:1
projected,10,2048,base_coord,Calgary-Vancouver,7,512,150.0,0.0028791875849745875,9.600000000000001,1095.9797250925872,520.9788310647177,100.0,KAM-CAL:7;KAM-CAL:5;KAM-CAL:3;KAM-CAL:1;VAN-KAM:4;VAN-KAM:2
projected,10,2048,base_coord,Edmonton-Kamloops,7,256,150.0,0.0014395937924872937,9.000000000000002,2387.531457446508,1041.9576621294354,100.0,CAL-EDM:2;Calgary;KAM-CAL:7;KAM-CAL:5;KAM-CAL:3;KAM-CAL:1
projected,10,2048,base_coord,Edmonton-Kelowna,8,256,150.0,0.0014395937924872937,10.9,2397.125733575146,1041.9576621294354,100.0,CAL-EDM:2;Calgary;KAM-CAL:7;KAM-CAL:5;KAM-CAL:3;KAM-CAL:1;KAM-KEL:1
projected,10,2048,base_coord,Edmonton-Vancouver,9,512,150.0,0.0028791875849745875,12.6,1279.802737399289,520.9788310647177,100.0,CAL-EDM:2;Calgary;KAM-CAL:7;KAM-CAL:5;KAM-CAL:3;KAM-CAL:1;VAN-KAM:4;VAN-KAM:2
projected,10,2048,base_coord,Kamloops-Kelowna,2,1024,126.7,0.037754317460680434,1.9000000000000001,35.34881941251429,33.54962825616589,100.0,KAM-KEL:1
projected,10,2048,base_coord,Kamloops-Vancouver,3,512,144.0,0.004669495497502257,3.6000000000000005,465.712970199852,308.3830864131333,100.0,VAN-KAM:4;VAN-KAM:2
