link_fidelity,swap_success,t2_s,generation_rate_hz,status,utility,n_repeaters,served_pairs,total_pairs,all_pairs_served,min_w_pmin,n_model_vars,solve_seconds,repeaters,mean_hops,mean_fidelity
0.9590000000000001,0.725,0.0012216773489967918,63212.953676433244,infeasible,-50.0,0,0,18,0,,0,0.00015559999883407727,,,
0.9590000000000001,0.725,0.0012216773489967918,79588.60011973389,infeasible,-50.0,0,0,18,0,,0,0.0001508999994257465,,,
0.9590000000000001,0.725,0.0012216773489967918,100206.44346793843,infeasible,-50.0,0,0,18,0,,0,0.00015110000094864517,,,
0.9590000000000001,0.725,0.0012216773489967918,126165.44702868049,infeasible,-50.0,0,0,18,0,,0,0.00015349999739555642,,,
0.9590000000000001,0.725,0.0012216773489967918,158849.26630531237,infeasible,-50.0,0,0,18,0,,0,0.00015250000433297828,,,
0.9590000000000001,0.725,0.0012216773489967918,200000.0,infeasible,-50.0,0,0,18,0,,0,0.00015439999697264284,,,
0.9590000000000001,0.725,0.0014924955450518291,1000.0,infeasible,-50.0,0,0,18,0,,0,0.00019009999959962443,,,
0.9590000000000001,0.725,0.0014924955450518291,1259.0552330005396,infeasible,-50.0,0,0,18,0,,0,0.00010379999730503187,,,
0.9590000000000001,0.725,0.0014924955450518291,1585.220079746043,infeasible,-50.0,0,0,18,0,,0,9.109999518841505e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,1995.879636861788,infeasible,-50.0,0,0,18,0,,0,8.610000077169389e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,2512.9227012300507,infeasible,-50.0,0,0,18,0,,0,8.679999882588163e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,3163.9084771095468,infeasible,-50.0,0,0,18,0,,0,8.430000161752105e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,3983.5355248395426,infeasible,-50.0,0,0,18,0,,0,8.159999561030418e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,5015.4912483927765,infeasible,-50.0,0,0,18,0,,0,8.119999984046444e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,6314.780502357335,infeasible,-50.0,0,0,18,0,,0,8.150000212481245e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,7950.657436742778,infeasible,-50.0,0,0,18,0,,0,8.179999713320285e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,10010.316851525651,infeasible,-50.0,0,0,18,0,,0,8.059999527176842e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,12603.541815906843,infeasible,-50.0,0,0,18,0,,0,8.179999713320285e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,15868.55527765865,infeasible,-50.0,0,0,18,0,,0,8.05000017862767e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,19979.387562494434,infeasible,-50.0,0,0,18,0,,0,8.009999874047935e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,25155.152462704536,infeasible,-50.0,0,0,18,0,,0,8.060000254772604e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,31671.726345094525,infeasible,-50.0,0,0,18,0,,0,8.019999950192869e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,39876.452792952354,infeasible,-50.0,0,0,18,0,,0,8.209999941755086e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,50206.65656246559,infeasible,-50.0,0,0,18,0,,0,8.05000017862767e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,63212.953676433244,infeasible,-50.0,0,0,18,0,,0,8.010000601643696e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,79588.60011973389,infeasible,-50.0,0,0,18,0,,0,7.90999984019436e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,100206.44346793843,infeasible,-50.0,0,0,18,0,,0,7.929999992484227e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,126165.44702868049,infeasible,-50.0,0,0,18,0,,0,7.990000449353829e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,158849.26630531237,infeasible,-50.0,0,0,18,0,,0,8.669999806443229e-05,,,
0.9590000000000001,0.725,0.0014924955450518291,200000.0,infeasible,-50.0,0,0,18,0,,0,8.620000153314322e-05,,,
0.9590000000000001,0.725,0.0018233480008684403,1000.0,infeasible,-50.0,0,0,18,0,,0,0.0006298999942373484,,,
0.9590000000000001,0.725,0.0018233480008684403,1259.0552330005396,infeasible,-50.0,0,0,18,0,,0,0.0004014000005554408,,,
0.9590000000000001,0.725,0.0018233480008684403,1585.220079746043,infeasible,-50.0,0,0,18,0,,0,0.00034669999877223745,,,
0.9590000000000001,0.725,0.0018233480008684403,1995.879636861788,infeasible,-50.0,0,0,18,0,,0,0.00034109999978682026,,,
0.9590000000000001,0.725,0.0018233480008684403,2512.9227012300507,infeasible,-50.0,0,0,18,0,,0,0.0003462000022409484,,,
0.9590000000000001,0.725,0.0018233480008684403,3163.9084771095468,infeasible,-50.0,0,0,18,0,,0,0.0003691000019898638,,,
0.9590000000000001,0.725,0.0018233480008684403,3983.5355248395426,infeasible,-50.0,0,0,18,0,,0,0.000360099998943042,,,
0.9590000000000001,0.725,0.0018233480008684403,5015.4912483927765,infeasible,-50.0,0,0,18,0,,0,0.00034920000325655565,,,
0.9590000000000001,0.725,0.0018233480008684403,6314.780502357335,infeasible,-50.0,0,0,18,0,,0,0.0003236999982618727,,,
0.9590000000000001,0.725,0.0018233480008684403,7950.657436742778,infeasible,-50.0,0,0,18,0,,0,0.00031239999952958897,,,
0.9590000000000001,0.725,0.0018233480008684403,10010.316851525651,infeasible,-50.0,0,0,18,0,,0,0.00034339999547228217,,,
0.9590000000000001,0.725,0.0018233480008684403,12603.541815906843,infeasible,-50.0,0,0,18,0,,0,0.00037090000114403665,,,
0.9590000000000001,0.725,0.0018233480008684403,15868.55527765865,infeasible,-50.0,0,0,18,0,,0,0.0002829000004567206,,,
0.9590000000000001,0.725,0.0018233480008684403,19979.387562494434,infeasible,-50.0,0,0,18,0,,0,0.00029040000663371757,,,
0.9590000000000001,0.725,0.0018233480008684403,25155.152462704536,infeasible,-50.0,0,0,18,0,,0,0.00029260000155773014,,,
0.9590000000000001,0.725,0.0018233480008684403,31671.726345094525,infeasible,-50.0,0,0,18,0,,0,0.00023810000129742548,,,
0.9590000000000001,0.725,0.0018233480008684403,39876.452792952354,infeasible,-50.0,0,0,18,0,,0,0.0004504000025917776,,,
0.9590000000000001,0.725,0.0018233480008684403,50206.65656246559,infeasible,-50.0,0,0,18,0,,0,0.00043540000478969887,,,
0.9590000000000001,0.725,0.0018233480008684403,63212.953676433244,infeasible,-50.0,0,0,18,0,,0,0.0004058999984408729,,,
0.9590000000000001,0.725,0.0018233480008684403,79588.60011973389,infeasible,-50.0,0,0,18,0,,0,0.00033689999690977857,,,
0.9590000000000001,0.725,0.0018233480008684403,100206.44346793843,infeasible,-50.0,0,0,18,0,,0,0.00019800000154646114,,,
0.9590000000000001,0.725,0.0018233480008684403,126165.44702868049,infeasible,-50.0,0,0,18,0,,0,0.0002057999954558909,,,
0.9590000000000001,0.725,0.0018233480008684403,158849.26630531237,infeasible,-50.0,0,0,18,0,,0,0.0001827000014600344,,,
0.9590000000000001,0.725,0.0018233480008684403,200000.0,infeasible,-50.0,0,0,18,0,,0,0.00020170000061625615,,,
0.9590000000000001,0.725,0.0022275429519995563,1000.0,optimal,13.484080054580769,4,2,18,0,0.46415888336127825,101,0.013761000001977663,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,1259.0552330005396,optimal,14.148763201517703,4,2,18,0,0.46415888336127825,101,0.011413699998229276,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,1585.220079746043,optimal,14.813446348454633,4,2,18,0,0.46415888336127825,101,0.01634109999577049,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,1995.879636861788,optimal,15.478129495391567,4,2,18,0,0.46415888336127825,101,0.01270930000464432,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,2512.9227012300507,optimal,16.1428126423285,4,2,18,0,0.46415888336127825,101,0.009501199994701892,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,3163.9084771095468,optimal,16.80749578926543,4,2,18,0,0.46415888336127825,101,0.013557699996454176,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,3983.5355248395426,optimal,17.472178936202365,4,2,18,0,0.46415888336127825,101,0.009957799993571825,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,5015.4912483927765,optimal,18.1368620831393,4,2,18,0,0.46415888336127825,101,0.013078400006634183,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,6314.780502357335,optimal,18.80154523007623,4,2,18,0,0.46415888336127825,101,0.011536800004250836,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,7950.657436742778,optimal,19.466228377013163,4,2,18,0,0.46415888336127825,101,0.0114707000029739,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,10010.316851525651,optimal,20.130911523950097,4,2,18,0,0.46415888336127825,101,0.01028760000190232,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,12603.541815906843,optimal,20.795594670887027,4,2,18,0,0.46415888336127825,101,0.010164400002395269,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,15868.55527765865,optimal,21.46027781782396,4,2,18,0,0.46415888336127825,101,0.008497200004057959,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,19979.387562494434,optimal,22.12496096476089,4,2,18,0,0.46415888336127825,101,0.007918099996459205,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,25155.152462704536,optimal,22.789644111697825,4,2,18,0,0.46415888336127825,101,0.009029100001498591,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,31671.726345094525,optimal,23.454327258634756,4,2,18,0,0.46415888336127825,101,0.009387600002810359,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,39876.452792952354,optimal,24.119010405571693,4,2,18,0,0.46415888336127825,101,0.01015499999630265,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,50206.65656246559,optimal,24.783693552508623,4,2,18,0,0.46415888336127825,101,0.009792600001674145,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,63212.953676433244,optimal,25.448376699445557,4,2,18,0,0.46415888336127825,101,0.010157500000786968,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,79588.60011973389,optimal,26.113059846382487,4,2,18,0,0.46415888336127825,101,0.009862200000497978,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,100206.44346793843,optimal,26.77774299331942,4,2,18,0,0.46415888336127825,101,0.01010649999807356,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,126165.44702868049,optimal,27.44242614025635,4,2,18,0,0.46415888336127825,101,0.006400800004485063,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,158849.26630531237,optimal,28.107109287193282,4,2,18,0,0.46415888336127825,101,0.007593399997858796,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0022275429519995563,200000.0,optimal,28.77179243413022,4,2,18,0,0.46415888336127825,101,0.010167699998419266,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,1000.0,optimal,13.484080054580769,4,2,18,0,0.46415888336127825,101,0.010859399997571018,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,1259.0552330005396,optimal,14.148763201517703,4,2,18,0,0.46415888336127825,101,0.008993400006147567,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,1585.220079746043,optimal,14.813446348454633,4,2,18,0,0.46415888336127825,101,0.011113599997770507,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,1995.879636861788,optimal,15.478129495391567,4,2,18,0,0.46415888336127825,101,0.011162099995999597,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,2512.9227012300507,optimal,16.1428126423285,4,2,18,0,0.46415888336127825,101,0.011200300003110897,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,3163.9084771095468,optimal,16.80749578926543,4,2,18,0,0.46415888336127825,101,0.007949399994686246,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,3983.5355248395426,optimal,17.472178936202365,4,2,18,0,0.46415888336127825,101,0.004972599999746308,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,5015.4912483927765,optimal,18.1368620831393,4,2,18,0,0.46415888336127825,101,0.008873899998434354,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,6314.780502357335,optimal,18.80154523007623,4,2,18,0,0.46415888336127825,101,0.010530899999139365,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,7950.657436742778,optimal,19.466228377013163,4,2,18,0,0.46415888336127825,101,0.010729099994932767,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,10010.316851525651,optimal,20.130911523950097,4,2,18,0,0.46415888336127825,101,0.01025369999842951,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,12603.541815906843,optimal,20.795594670887027,4,2,18,0,0.46415888336127825,101,0.010073899997223634,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,15868.55527765865,optimal,21.46027781782396,4,2,18,0,0.46415888336127825,101,0.010556200002611149,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,19979.387562494434,optimal,22.12496096476089,4,2,18,0,0.46415888336127825,101,0.011527599999681115,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,25155.152462704536,optimal,22.789644111697825,4,2,18,0,0.46415888336127825,101,0.010322800000722054,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,31671.726345094525,optimal,23.454327258634756,4,2,18,0,0.46415888336127825,101,0.01158640000357991,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,39876.452792952354,optimal,24.119010405571693,4,2,18,0,0.46415888336127825,101,0.010777800001960713,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,50206.65656246559,optimal,24.783693552508623,4,2,18,0,0.46415888336127825,101,0.010163200000533834,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,63212.953676433244,optimal,25.448376699445557,4,2,18,0,0.46415888336127825,101,0.007987999997567385,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,79588.60011973389,optimal,26.113059846382487,4,2,18,0,0.46415888336127825,101,0.006354199998895638,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,100206.44346793843,optimal,26.77774299331942,4,2,18,0,0.46415888336127825,101,0.005919099996390287,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,126165.44702868049,optimal,27.44242614025635,4,2,18,0,0.46415888336127825,101,0.011051299996324815,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,158849.26630531237,optimal,28.107109287193282,4,2,18,0,0.46415888336127825,101,0.008244799995736685,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.002721338768375309,200000.0,optimal,28.77179243413022,4,2,18,0,0.46415888336127825,101,0.009184299997286871,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8836014737777781
0.9590000000000001,0.725,0.0033245979322709418,1000.0,optimal,18.462970550315752,7,3,18,0,0.23713737056616555,125,0.011454500003310386,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,1259.0552330005396,optimal,19.459995270721155,7,3,18,0,0.23713737056616555,125,0.008338799998455215,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,1585.220079746043,optimal,20.45701999112655,7,3,18,0,0.23713737056616555,125,0.009293899995100219,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,1995.879636861788,optimal,21.45404471153195,7,3,18,0,0.23713737056616555,125,0.010079399995447602,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,2512.9227012300507,optimal,22.45106943193735,7,3,18,0,0.23713737056616555,125,0.010240600000543054,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,3163.9084771095468,optimal,23.448094152342748,7,3,18,0,0.23713737056616555,125,0.009945499994501006,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,3983.5355248395426,optimal,24.445118872748147,7,3,18,0,0.23713737056616555,125,0.0077788000053260475,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,5015.4912483927765,optimal,25.442143593153546,7,3,18,0,0.23713737056616555,125,0.00873180000053253,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,6314.780502357335,optimal,26.439168313558945,7,3,18,0,0.23713737056616555,125,0.009843499996350147,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,7950.657436742778,optimal,27.436193033964344,7,3,18,0,0.23713737056616555,125,0.011568299996724818,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
0.9590000000000001,0.725,0.0033245979322709418,10010.316851525651,optimal,28.433217754369746,7,3,18,0,0.23713737056616555,125,0.008830200000375044,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8720558469222719
