point,budget,memories,plan,pair,hops,width,max_link_km,repeaters,wp_min,utility_under_paper,utility_under_coordinated,utility_under_ext
midrange,1000000,100,ext,Calgary-Kelowna,8,14,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,3.5308144076089585,2.089864318681953,-32.03606354367555
midrange,1000000,100,ext,Calgary-Saskatoon,8,27,80.0,CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7,0.04279211619645008,4.042343925260858,2.6009898083670366,-28.02033990725804
midrange,1000000,100,ext,Calgary-Vancouver,13,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.0640270900528647,1.0621928083098684,-0.49748295145831084,-45.411754193343924
midrange,1000000,100,ext,Edmonton-Kamloops,12,27,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,1.8105201871115395,0.17844231410622008,-42.337767210890306
midrange,1000000,100,ext,Edmonton-Kelowna,12,27,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.05789136158694193,1.665185832960217,0.07707277243781241,-43.4666287986091
midrange,1000000,100,ext,Edmonton-Saskatoon,7,27,75.7,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,5.214302922778379,3.8413481012673536,-19.367730623443688
midrange,1000000,100,ext,Kamloops-Kelowna,3,27,63.3,KAM-KEL:1;KAM-KEL:2,0.16394459283656687,9.277588385649226,8.407481921047328,3.722996037763886
midrange,1000000,100,ext,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,6.970208819981862,5.781220008640862,-7.776899741125049
midrange,1000000,100,ext,Kelowna-Vancouver,5,27,78.0,VAN-KEL:4;VAN-KEL:3;VAN-KEL:2;VAN-KEL:1,0.050276352689897476,6.272603920055517,5.082778183160729,-11.157321096918599
midrange,1000000,100,ext,Montreal-Ottawa,3,27,66.7,OTT-MON:2;OTT-MON:1,0.12532289850754513,8.890030107912368,8.018887175336305,2.6388487205231295
midrange,1000000,100,ext,Montreal-Toronto,7,52,77.1,TOR-MON:6;TOR-MON:5;TOR-MON:4;TOR-MON:3;TOR-MON:2;TOR-MON:1,0.10375364037838179,5.993758734011633,4.62062798367081,-14.128636803587984
midrange,1000000,100,ext,Ottawa-Toronto,6,27,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,5.962869682890386,4.6717717059905235,-14.128687141477732
midrange,40,100,paper,Calgary-Edmonton,4,14,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.03319923187926317,6.326371571799657,5.269161655060451,-8.500539067087992
midrange,40,100,paper,Calgary-Kamloops,8,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,3.676148761760281,2.235362907529687,-30.89037900359802
midrange,40,100,paper,Calgary-Kelowna,8,14,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,3.5308144076089585,2.089864318681953,-32.03606354367555
midrange,40,100,paper,Calgary-Saskatoon,11,27,75.7,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,2.4536904546511096,0.8895490720148128,-38.16616347323427
midrange,40,100,paper,Calgary-Vancouver,13,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.0640270900528647,1.0621928083098684,-0.49748295145831084,-45.411754193343924
midrange,40,100,paper,Edmonton-Kamloops,12,27,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,1.8105201871115395,0.17844231410622008,-42.337767210890306
midrange,40,100,paper,Edmonton-Kelowna,12,27,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.05789136158694193,1.665185832960217,0.07707277243781241,-43.4666287986091
midrange,40,100,paper,Edmonton-Saskatoon,7,27,75.7,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,5.214302922778379,3.8413481012673536,-19.367730623443688
midrange,40,100,paper,Kamloops-Kelowna,3,27,63.3,KAM-KEL:1;KAM-KEL:2,0.16394459283656687,9.277588385649226,8.407481921047328,3.722996037763886
midrange,40,100,paper,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,6.970208819981862,5.781220008640862,-7.776899741125049
midrange,40,100,paper,Kelowna-Vancouver,8,27,72.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,4.972483791829318,3.743335040411302,-17.938599761216953
midrange,40,100,paper,Montreal-Ottawa,3,27,66.7,OTT-MON:2;OTT-MON:1,0.12532289850754513,8.890030107912368,8.018887175336305,2.6388487205231295
midrange,40,100,paper,Montreal-Toronto,9,27,75.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,3.940385967991925,2.6179781377078823,-25.398931219817825
midrange,40,100,paper,Ottawa-Toronto,6,52,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.12331143269440609,6.90842189886801,5.617323921968148,-8.708251577425306
midrange,40,100,coordinated,Calgary-Edmonton,4,14,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.03319923187926317,6.326371571799657,5.269161655060451,-8.500539067087992
midrange,40,100,coordinated,Calgary-Kamloops,8,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,3.676148761760281,2.235362907529687,-30.89037900359802
midrange,40,100,coordinated,Calgary-Kelowna,8,14,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,3.5308144076089585,2.089864318681953,-32.03606354367555
midrange,40,100,coordinated,Calgary-Saskatoon,11,27,75.7,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,2.4536904546511096,0.8895490720148128,-38.16616347323427
midrange,40,100,coordinated,Calgary-Vancouver,13,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.0640270900528647,1.0621928083098684,-0.49748295145831084,-45.411754193343924
midrange,40,100,coordinated,Edmonton-Kamloops,12,27,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,1.8105201871115395,0.17844231410622008,-42.337767210890306
midrange,40,100,coordinated,Edmonton-Kelowna,12,27,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.05789136158694193,1.665185832960217,0.07707277243781241,-43.4666287986091
midrange,40,100,coordinated,Edmonton-Saskatoon,7,27,75.7,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,5.214302922778379,3.8413481012673536,-19.367730623443688
midrange,40,100,coordinated,Kamloops-Kelowna,3,27,63.3,KAM-KEL:1;KAM-KEL:2,0.16394459283656687,9.277588385649226,8.407481921047328,3.722996037763886
midrange,40,100,coordinated,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,6.970208819981862,5.781220008640862,-7.776899741125049
midrange,40,100,coordinated,Kelowna-Vancouver,8,27,72.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,4.972483791829318,3.743335040411302,-17.938599761216953
midrange,40,100,coordinated,Montreal-Ottawa,3,27,66.7,OTT-MON:2;OTT-MON:1,0.12532289850754513,8.890030107912368,8.018887175336305,2.6388487205231295
midrange,40,100,coordinated,Montreal-Toronto,9,52,75.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.12331143269440609,4.885938183969548,3.563530353685506,-17.385834210637146
midrange,40,100,coordinated,Ottawa-Toronto,6,27,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,5.962869682890386,4.6717717059905235,-14.128687141477732
midrange,40,100,ext,Calgary-Edmonton,4,14,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.03319923187926317,6.326371571799657,5.269161655060451,-8.500539067087992
midrange,40,100,ext,Calgary-Kamloops,8,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,3.676148761760281,2.235362907529687,-30.89037900359802
midrange,40,100,ext,Calgary-Kelowna,8,14,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,3.5308144076089585,2.089864318681953,-32.03606354367555
midrange,40,100,ext,Calgary-Saskatoon,11,27,75.7,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,2.4536904546511096,0.8895490720148128,-38.16616347323427
midrange,40,100,ext,Calgary-Vancouver,13,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.0640270900528647,1.0621928083098684,-0.49748295145831084,-45.411754193343924
midrange,40,100,ext,Edmonton-Kamloops,12,27,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,1.8105201871115395,0.17844231410622008,-42.337767210890306
midrange,40,100,ext,Edmonton-Kelowna,12,27,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.05789136158694193,1.665185832960217,0.07707277243781241,-43.4666287986091
midrange,40,100,ext,Edmonton-Saskatoon,7,27,75.7,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,5.214302922778379,3.8413481012673536,-19.367730623443688
midrange,40,100,ext,Kamloops-Kelowna,3,27,63.3,KAM-KEL:1;KAM-KEL:2,0.16394459283656687,9.277588385649226,8.407481921047328,3.722996037763886
midrange,40,100,ext,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,6.970208819981862,5.781220008640862,-7.776899741125049
midrange,40,100,ext,Kelowna-Vancouver,8,27,72.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,4.972483791829318,3.743335040411302,-17.938599761216953
midrange,40,100,ext,Montreal-Ottawa,3,27,66.7,OTT-MON:2;OTT-MON:1,0.12532289850754513,8.890030107912368,8.018887175336305,2.6388487205231295
midrange,40,100,ext,Montreal-Toronto,9,52,75.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.12331143269440609,4.885938183969548,3.563530353685506,-17.385834210637146
midrange,40,100,ext,Ottawa-Toronto,6,27,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,5.962869682890386,4.6717717059905235,-14.128687141477732
midrange,30,100,paper,Calgary-Edmonton,4,14,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.03319923187926317,6.326371571799657,5.269161655060451,-8.500539067087992
midrange,30,100,paper,Calgary-Kamloops,8,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,3.676148761760281,2.235362907529687,-30.89037900359802
midrange,30,100,paper,Calgary-Kelowna,11,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2,0.03319923187926317,1.589206076917427,0.14220852495354663,-43.81611658247546
midrange,30,100,paper,Calgary-Saskatoon,6,27,151.4,CAL-EDM:2;CAL-EDM:3;EDM-SAS:1;EDM-SAS:3;EDM-SAS:5,0.00013532055307936385,-2.9232879709333046,-4.067899993371274,-58.08941108595
midrange,30,100,paper,Calgary-Vancouver,13,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.0640270900528647,1.0621928083098684,-0.49748295145831084,-45.411754193343924
midrange,30,100,paper,Edmonton-Kamloops,12,27,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,1.8105201871115395,0.17844231410622008,-42.337767210890306
midrange,30,100,paper,Edmonton-Kelowna,6,27,152.5,CAL-EDM:2;Calgary;KEL-CAL:6;KEL-CAL:4;KEL-CAL:2,0.00012412628690333538,-3.0478602744915855,-4.2578714469280055,-67.34659719676483
midrange,30,100,paper,Edmonton-Saskatoon,4,27,151.4,EDM-SAS:1;EDM-SAS:3;EDM-SAS:5,0.00013532055307936385,-1.6122535019181692,-2.486801531233748,-31.40523479369944
midrange,30,100,paper,Kamloops-Kelowna,3,27,63.3,KAM-KEL:1;KAM-KEL:2,0.16394459283656687,9.277588385649226,8.407481921047328,3.722996037763886
midrange,30,100,paper,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,6.970208819981862,5.781220008640862,-7.776899741125049
midrange,30,100,paper,Kelowna-Vancouver,8,27,72.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,4.972483791829318,3.743335040411302,-17.938599761216953
midrange,30,100,paper,Montreal-Ottawa,3,52,66.7,OTT-MON:2;OTT-MON:1,0.24136261934786468,9.835582323889993,8.964439391313928,5.233347787440292
midrange,30,100,paper,Montreal-Toronto,5,27,150.0,OTT-MON:1;TOR-OTT:5;TOR-OTT:4;TOR-OTT:2,0.00015183215780139426,-2.098654879060637,-2.7761766822070735,-41.25794929233421
midrange,30,100,paper,Ottawa-Toronto,3,27,150.0,TOR-OTT:4;TOR-OTT:2,0.00015183215780139426,-0.7989268355091061,-1.673420403729271,-26.169713226182967
midrange,30,100,coordinated,Calgary-Edmonton,4,14,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.03319923187926317,6.326371571799657,5.269161655060451,-8.500539067087992
midrange,30,100,coordinated,Calgary-Kamloops,8,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,3.676148761760281,2.235362907529687,-30.89037900359802
midrange,30,100,coordinated,Calgary-Kelowna,11,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;KAM-KEL:1;KAM-KEL:2,0.03319923187926317,1.589206076917427,0.14220852495354663,-43.81611658247546
midrange,30,100,coordinated,Calgary-Saskatoon,6,27,151.4,CAL-EDM:2;CAL-EDM:3;EDM-SAS:1;EDM-SAS:3;EDM-SAS:5,0.00013532055307936385,-2.9232879709333046,-4.067899993371274,-58.08941108595
midrange,30,100,coordinated,Calgary-Vancouver,13,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.0640270900528647,1.0621928083098684,-0.49748295145831084,-45.411754193343924
midrange,30,100,coordinated,Edmonton-Kamloops,12,27,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,1.8105201871115395,0.17844231410622008,-42.337767210890306
midrange,30,100,coordinated,Edmonton-Kelowna,6,27,152.5,CAL-EDM:2;Calgary;KEL-CAL:6;KEL-CAL:4;KEL-CAL:2,0.00012412628690333538,-3.0478602744915855,-4.2578714469280055,-67.34659719676483
midrange,30,100,coordinated,Edmonton-Saskatoon,4,27,151.4,EDM-SAS:1;EDM-SAS:3;EDM-SAS:5,0.00013532055307936385,-1.6122535019181692,-2.486801531233748,-31.40523479369944
midrange,30,100,coordinated,Kamloops-Kelowna,3,27,63.3,KAM-KEL:1;KAM-KEL:2,0.16394459283656687,9.277588385649226,8.407481921047328,3.722996037763886
midrange,30,100,coordinated,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,6.970208819981862,5.781220008640862,-7.776899741125049
midrange,30,100,coordinated,Kelowna-Vancouver,8,27,72.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,4.972483791829318,3.743335040411302,-17.938599761216953
midrange,30,100,coordinated,Montreal-Ottawa,2,52,133.3,OTT-MON:1,0.0011203060388165812,2.727018475253003,2.7269286116179132,0.507950031589086
midrange,30,100,coordinated,Montreal-Toronto,5,27,150.0,OTT-MON:1;TOR-OTT:5;TOR-OTT:4;TOR-OTT:2,0.00015183215780139426,-2.098654879060637,-2.7761766822070735,-41.25794929233421
midrange,30,100,coordinated,Ottawa-Toronto,6,27,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,5.962869682890386,4.6717717059905235,-14.128687141477732
midrange,30,100,ext,Calgary-Edmonton,4,14,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.03319923187926317,6.326371571799657,5.269161655060451,-8.500539067087992
midrange,30,100,ext,Calgary-Kamloops,8,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,3.676148761760281,2.235362907529687,-30.89037900359802
midrange,30,100,ext,Calgary-Kelowna,8,27,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.05789136158694193,4.478346987714823,3.0373968987878177,-24.615647262214765
midrange,30,100,ext,Calgary-Saskatoon,3,14,240.0,CAL-SAS:3;CAL-SAS:5,5.5735003877489565e-08,-12.210532914510162,-12.79558182991789,-51.10284002869842
midrange,30,100,ext,Calgary-Vancouver,11,27,147.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;VAN-KAM:4;VAN-KAM:2;VAN-KAM:1,0.00019335872075748373,-5.8345201420928605,-6.2626166355183255,-53.23403325643142
midrange,30,100,ext,Edmonton-Kamloops,12,27,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,1.8105201871115395,0.17844231410622008,-42.337767210890306
midrange,30,100,ext,Edmonton-Kelowna,12,52,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.11149447416744371,2.6107380489378404,1.0226249884154364,-32.59387610679114
midrange,30,100,ext,Edmonton-Saskatoon,3,7,227.1,EDM-SAS:2;EDM-SAS:5,7.854129180113772e-08,-11.715665271810844,-11.715760401029339,-41.31343666564754
midrange,30,100,ext,Kamloops-Kelowna,1,7,190.0,,1.5671047969978364e-06,-6.116048763111619,-6.116148998113127,-6.116048763111622
midrange,30,100,ext,Kamloops-Vancouver,4,52,144.0,VAN-KAM:4;VAN-KAM:2;VAN-KAM:1,0.000474245636465073,0.19700001873016476,0.1968965030045352,-8.145139239090314
midrange,30,100,ext,Kelowna-Vancouver,2,14,234.0,VAN-KEL:3,9.039159206485187e-08,-10.870326308483625,-10.870415877582245,-25.20073136028119
midrange,30,100,ext,Montreal-Ottawa,2,27,133.3,OTT-MON:1,0.0005816973663086094,1.7814662592753792,1.7813763956402897,-1.3015006155426396
midrange,30,100,ext,Montreal-Toronto,5,52,150.0,OTT-MON:1;TOR-OTT:5;TOR-OTT:3;TOR-OTT:1,0.00029241748909898153,-1.1531026630830132,-1.8306244662294497,-36.573124281779194
midrange,30,100,ext,Ottawa-Toronto,4,27,150.0,TOR-OTT:5;TOR-OTT:3;TOR-OTT:1,0.00015183215780139426,-1.4461570971738045,-2.0311974757416236,-22.150513216437442
midrange,20,100,paper,Calgary-Edmonton,2,14,150.0,CAL-EDM:2,7.872778552664888e-05,-1.1038577095147817,-1.6888449768014782,-14.736730750558865
midrange,20,100,paper,Calgary-Kamloops,4,14,150.0,KAM-CAL:6;KAM-CAL:4;KAM-CAL:2,7.872778552664888e-05,-2.393689677279669,-3.4526078147069414,-43.292203339323876
midrange,20,100,paper,Calgary-Kelowna,4,14,152.5,KEL-CAL:6;KEL-CAL:4;KEL-CAL:2,6.436177839432205e-05,-2.6843583855823145,-3.743277263218713,-44.45483968211891
midrange,20,100,paper,Calgary-Saskatoon,6,27,151.4,CAL-EDM:2;Edmonton;EDM-SAS:2;EDM-SAS:4;EDM-SAS:6,0.00013532055307936385,-2.9232879709333046,-4.052939824158047,-58.086950187160994
midrange,20,100,paper,Calgary-Vancouver,7,27,150.0,KAM-CAL:6;KAM-CAL:4;KAM-CAL:2;Kamloops;VAN-KAM:3;VAN-KAM:1,0.00015183215780139426,-3.422710123928765,-4.557627769780934,-69.12713525621628
midrange,20,100,paper,Edmonton-Kamloops,6,27,150.0,CAL-EDM:2;Calgary;KAM-CAL:6;KAM-CAL:4;KAM-CAL:2,0.00015183215780139426,-2.75719156618894,-4.049997763776868,-66.18399934353297
midrange,20,100,paper,Edmonton-Kelowna,6,27,152.5,CAL-EDM:2;Calgary;KEL-CAL:6;KEL-CAL:4;KEL-CAL:2,0.00012412628690333538,-3.0478602744915855,-4.2578714469280055,-67.34659719676483
midrange,20,100,paper,Edmonton-Saskatoon,4,27,151.4,EDM-SAS:2;EDM-SAS:4;EDM-SAS:6,0.00013532055307936385,-1.6122535019181692,-2.486801531233748,-31.40523479369944
midrange,20,100,paper,Kamloops-Kelowna,2,27,126.7,KAM-KEL:2,0.0009954751674202849,2.5565828147490945,2.5564850635982697,-0.16538023189710813
midrange,20,100,paper,Kamloops-Vancouver,3,27,144.0,VAN-KAM:3;VAN-KAM:1,0.0002462429266260956,-0.10132193558276013,-0.6863571367008606,-15.761990118116554
midrange,20,100,paper,Kelowna-Vancouver,5,27,144.0,KAM-KEL:2;Kamloops;VAN-KAM:3;VAN-KAM:1,0.0002462429266260956,-1.4010499791342912,-2.0016241581501912,-29.75606161032913
midrange,20,100,paper,Montreal-Ottawa,2,52,133.3,OTT-MON:1,0.0011203060388165812,2.727018475253003,2.7269286116179132,0.507950031589086
midrange,20,100,paper,Montreal-Toronto,5,27,150.0,OTT-MON:1;Ottawa;TOR-OTT:4;TOR-OTT:2,0.00015183215780139426,-2.098654879060637,-2.979599038755082,-41.29987571349978
midrange,20,100,paper,Ottawa-Toronto,3,27,150.0,TOR-OTT:4;TOR-OTT:2,0.00015183215780139426,-0.7989268355091061,-1.673420403729271,-26.169713226182967
midrange,20,100,coordinated,Calgary-Edmonton,2,14,150.0,CAL-EDM:2,7.872778552664888e-05,-1.1038577095147817,-1.6888449768014782,-14.736730750558865
midrange,20,100,coordinated,Calgary-Kamloops,4,14,150.0,KAM-CAL:6;KAM-CAL:4;KAM-CAL:2,7.872778552664888e-05,-2.393689677279669,-3.4526078147069414,-43.292203339323876
midrange,20,100,coordinated,Calgary-Kelowna,4,14,152.5,KEL-CAL:6;KEL-CAL:4;KEL-CAL:2,6.436177839432205e-05,-2.6843583855823145,-3.743277263218713,-44.45483968211891
midrange,20,100,coordinated,Calgary-Saskatoon,6,27,151.4,CAL-EDM:2;Edmonton;EDM-SAS:2;EDM-SAS:4;EDM-SAS:6,0.00013532055307936385,-2.9232879709333046,-4.052939824158047,-58.086950187160994
