objective,point,source,generation_rate_hz,t2_s,link_fidelity,swap_success,budget,memories,paper_status,paper_utility,paper_repeaters,paper_served,paper_mean_hops,coordinated_status,coordinated_utility,coordinated_repeaters,coordinated_served,coordinated_mean_hops,ext_status,ext_utility,ext_repeaters,ext_served,ext_mean_hops,paper_min_wp,paper_median_wp,coordinated_outcome,coordinated_change_kind,coordinated_regret_bits,coordinated_reverse_regret_bits,coordinated_regret_bits_per_pair,coordinated_site_jaccard,coordinated_sites_only_paper,coordinated_sites_only_other,coordinated_d_repeaters,coordinated_d_served,coordinated_pairs_path_differs,coordinated_pairs_width_differs,coordinated_d_mean_hops,coordinated_d_mean_width,coordinated_rate_gain_bits_common,ext_outcome,ext_change_kind,ext_regret_bits,ext_reverse_regret_bits,ext_regret_bits_per_pair,ext_site_jaccard,ext_sites_only_paper,ext_sites_only_other,ext_d_repeaters,ext_d_served,ext_pairs_path_differs,ext_pairs_width_differs,ext_d_mean_hops,ext_d_mean_width,ext_rate_gain_bits_common
published,midrange,midrange,20000.0,0.01,0.96,0.7,1000000,100,optimal,70.80619843888178,54,12,6.333333333333333,optimal,56.405663360920016,53,11,5.818181818181818,optimal,18.408041920133634,7,3,3.3333333333333335,0.03319923187926317,0.07278289325185956,changed,served_and_memory,0.769090265999651,0.8629876070056781,0.06991729690905918,0.9814814814814815,1,0,-1,-1,0,7,0.0,1.1818181818181819,0.0861393254641696,changed,served_and_memory,197.3400671306116,39.697769730580895,65.78002237687053,0.12962962962962962,47,0,-47,-9,0,3,0.0,81.66666666666667,7.740710910412688
published,midrange,midrange,20000.0,0.01,0.96,0.7,40,100,optimal,66.80960429000373,40,12,7.0,optimal,52.60435830588583,40,10,5.9,optimal,18.408041920133634,7,3,3.3333333333333335,0.030017743045081,0.07278289325185956,changed,routing,1.075766720052421,1.9858613363463462,0.1075766720052421,0.6,10,10,0,-2,2,2,-0.5,0.0,0.16147164515723422,changed,served_and_memory,229.84658170541314,35.70117558170285,76.61552723513772,0.175,33,0,-33,-9,0,3,0.0,73.0,5.6149794621844755
published,midrange,midrange,20000.0,0.01,0.96,0.7,30,100,optimal,59.092241061749164,28,9,5.888888888888889,optimal,48.36436518826498,28,9,5.888888888888889,optimal,18.408041920133634,7,3,3.3333333333333335,0.06044547074134525,0.09682853110646922,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_and_memory,119.24483054031879,27.98381235344828,39.74827684677293,0.25,21,0,-21,-6,0,3,0.0,64.66666666666667,4.4104326949904875
published,midrange,midrange,20000.0,0.01,0.96,0.7,20,100,optimal,51.067544027727116,18,7,5.428571428571429,optimal,43.23744134386702,18,7,5.428571428571429,optimal,18.408041920133634,7,3,3.3333333333333335,0.0640270900528647,0.12331143269440609,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,-1.586032892321652e-17,changed,served_and_memory,67.07473066789515,19.959115319426232,22.35824355596505,0.3888888888888889,11,0,-11,-4,0,2,0.0,40.333333333333336,2.417349456103338
published,midrange,midrange,20000.0,0.01,0.96,0.7,15,100,optimal,43.40782497670463,15,5,4.0,optimal,38.230551114551666,15,5,4.0,optimal,18.408041920133634,7,3,3.3333333333333335,0.08153869645085443,0.16394459283656687,tie,,-7.105427357601002e-15,0.0,-1.4210854715202005e-15,1.0,0,0,0,0,0,2,0.0,0.0,-1.3322676295501878e-16,changed,served_and_memory,19.1671670931596,12.299396268403747,6.389055697719866,0.4666666666666667,8,0,-8,-2,0,1,0.0,24.333333333333332,1.5982371772444528
published,midrange,midrange,20000.0,0.01,0.96,0.7,10,100,optimal,34.677475567163995,10,5,4.2,optimal,29.933101339940315,10,5,4.2,optimal,18.408041920133634,7,3,3.3333333333333335,0.0005623413251903491,0.08153869645085443,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,39.32017306151453,3.5690468588631106,13.106724353838176,0.4166666666666667,5,2,-3,-2,1,1,0.6666666666666666,16.0,4.6217863937593
published,midrange,midrange,20000.0,0.01,0.96,0.7,6,100,optimal,24.387423137400752,6,3,3.0,optimal,22.45897253693466,6,3,3.0,optimal,16.138199398060948,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,2.93670014102044,2.4418672686166474,1.46835007051022,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.6672855981817793
published,projected,projected,200000.0,0.1,0.998,0.95,1000000,100,optimal,200.86032806688254,47,18,10.0,optimal,176.78427681979883,47,18,10.0,optimal,32.64934820149412,7,3,3.3333333333333335,0.00012768151750982735,0.04253572014103915,tie,,2.842170943040401e-14,0.0,1.578983857244667e-15,1.0,0,0,0,0,0,4,0.0,0.0,-6.1679056923619804e-18,changed,served_and_memory,578.221151033797,155.5105930772212,192.74038367793233,0.14893617021276595,40,0,-40,-15,0,3,0.0,73.0,5.614979462184476
published,projected,projected,200000.0,0.1,0.998,0.95,40,100,optimal,198.08303735786515,40,18,9.777777777777779,optimal,174.28328807722679,40,17,9.647058823529411,optimal,32.64934820149412,7,3,3.3333333333333335,7.01662127078183e-05,0.050085342836285074,changed,served_and_memory,1.3202800019896301,0.11950570727270815,0.07766352952880178,1.0,0,0,0,-1,0,5,0.0,0.5882352941176471,0.10631499541515317,changed,served_and_memory,675.7086498962462,152.7333023682038,225.2362166320821,0.175,33,0,-33,-15,0,3,0.0,80.66666666666667,9.235965106806212
published,projected,projected,200000.0,0.1,0.998,0.95,30,100,optimal,167.24506138693698,29,16,9.375,optimal,146.91890407313758,30,15,9.4,optimal,32.64934820149412,7,3,3.3333333333333335,3.508310635390915e-05,0.03319923187926317,changed,served_and_memory,1.2977244342034169,0.30454905876686666,0.08651496228022779,0.84375,2,3,1,-1,0,2,0.0,-1.0714285714285714,0.06155733614857006,changed,served_and_memory,604.1813345381322,121.89532639727561,201.3937781793774,0.2413793103448276,22,0,-22,-13,0,3,0.0,77.33333333333333,6.848912076311538
published,projected,projected,200000.0,0.1,0.998,0.95,20,100,optimal,132.17479022786688,20,11,9.0,optimal,117.54235333962187,20,11,9.0,optimal,32.64934820149412,7,3,3.3333333333333335,0.03319923187926317,0.0640270900528647,tie,,0.0,-2.842170943040401e-14,0.0,1.0,0,0,0,0,0,2,0.0,0.0,1.0092936587501423e-17,changed,served_and_memory,278.3805206154667,86.82505523820551,92.79350687182223,0.35,13,0,-13,-8,0,2,0.0,48.666666666666664,3.954431759504285
published,projected,projected,200000.0,0.1,0.998,0.95,15,100,optimal,82.19928334197219,15,7,7.142857142857143,optimal,74.46349028501353,15,7,7.142857142857143,optimal,32.64934820149412,7,3,3.3333333333333335,0.002154434690031887,0.0640270900528647,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,105.94948240887963,36.84954835231082,35.31649413629321,0.15789473684210525,12,4,-8,-4,1,1,0.5,36.5,5.37057336312094
published,projected,projected,200000.0,0.1,0.998,0.95,10,100,optimal,60.94292594795496,10,5,4.2,optimal,56.198551720731274,10,5,4.2,optimal,32.64934820149412,7,3,3.3333333333333335,0.0005623413251903491,0.15703748946090484,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,25.359858402823225,15.59319095829359,8.453286134274409,0.4166666666666667,5,2,-3,-2,1,1,0.6666666666666666,24.333333333333332,5.756936878504594
published,projected,projected,200000.0,0.1,0.998,0.95,6,100,optimal,38.06592620099907,6,3,3.0,optimal,36.13747560053298,6,3,3.0,optimal,26.880002320638823,6,3,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,1000000,100,optimal,85.93880853486478,53,11,5.818181818181818,optimal,72.40126106390868,53,11,5.818181818181818,optimal,23.699622561180725,7,3,3.3333333333333335,0.03319923187926317,0.0640270900528647,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_and_memory,145.4259702880904,49.5387991855168,48.47532342936347,0.1320754716981132,46,0,-46,-8,0,3,0.0,73.0,5.6149794621844755
published,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,40,100,optimal,77.76022618412294,38,10,6.1,optimal,65.6750287076274,38,10,6.1,optimal,23.699622561180725,7,3,3.3333333333333335,0.04279211619645008,0.07278289325185956,tie,,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202005e-15,1.0,0,0,0,0,0,2,0.0,0.0,0.0,changed,served_and_memory,128.583284091277,41.36021683477497,42.861094697092334,0.18421052631578946,31,0,-31,-7,0,3,0.0,64.66666666666667,4.750146439878755
published,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,30,100,optimal,69.05996552768713,28,9,5.888888888888889,optimal,59.57326999014915,27,8,5.25,optimal,23.699622561180725,7,3,3.3333333333333335,0.050276352689897476,0.0640270900528647,changed,served_and_memory,1.2411803359462041,0.3229610466900823,0.15514754199327552,0.9642857142857143,1,0,-1,-1,0,4,0.0,0.0,-1.3877787807814457e-17,changed,served_and_memory,114.76943617461723,32.65995617833915,38.25647872487241,0.25,21,0,-21,-6,0,3,0.0,64.66666666666667,4.750146439878755
published,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,20,100,optimal,61.30036210230735,18,7,5.428571428571429,optimal,53.470259418447256,18,7,5.428571428571429,optimal,23.699622561180725,7,3,3.3333333333333335,0.0640270900528647,0.08153869645085443,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,7.930164461608261e-17,changed,served_and_memory,64.95942973149727,24.900352752959378,21.65314324383242,0.3888888888888889,11,0,-11,-4,0,2,0.0,32.0,1.5525164337976172
published,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,15,100,optimal,51.94904990929824,15,5,4.0,optimal,46.77177604714527,15,5,4.0,optimal,23.699622561180725,7,3,3.3333333333333335,0.050276352689897476,0.23713737056616555,tie,,0.0,7.105427357601002e-15,0.0,1.0,0,0,0,0,0,2,0.0,0.0,1.1102230246251565e-16,changed,served_and_memory,17.954981806766572,15.549040559950264,5.984993935588857,0.4666666666666667,8,0,-8,-2,0,1,0.0,16.0,0.7568017534231467
published,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,10,100,optimal,42.81346536453358,10,5,4.2,optimal,38.0690911373099,10,5,4.2,optimal,23.699622561180725,7,3,3.3333333333333335,0.0005623413251903491,0.15703748946090484,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,-6.661338147750939e-17,changed,routing,32.01924646195958,6.413456015185602,10.673082153986527,0.4166666666666667,5,2,-3,-2,1,1,0.6666666666666666,24.333333333333332,5.504969233381508
published,lhs000,lhs,79018.17205913966,0.06992704995212132,0.9301802361961763,0.7310530218138814,6,100,optimal,29.73394895903252,6,3,3.0,optimal,27.805498358566425,6,3,3.0,optimal,19.712983554291306,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,1.1649584756190308,4.213608934018058,0.5824792378095154,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.6985961600324555
published,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,1000000,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.11138149012195,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,40,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.11138149012195,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,30,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.11138149012195,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,20,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.11138149012195,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,15,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.11138149012195,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,10,100,optimal,32.8117682782892,7,3,3.3333333333333335,optimal,30.01330896437203,7,3,3.3333333333333335,optimal,20.11138149012195,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs001,lhs,17860.73835116323,0.0032412526836931082,0.9372069370453744,0.9433169234171821,6,100,optimal,25.74801582143423,6,3,3.0,optimal,23.819565220968137,6,3,3.0,optimal,17.0521552350285,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,2.490063293954515,2.8885041156825686,1.2450316469772575,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.882479412331494
published,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,1000000,100,optimal,34.518921811863756,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,12.602397788904732,7,3,3.3333333333333335,0.050276352689897476,0.23713737056616555,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,1.1102230246251565e-16,changed,served_and_memory,24.287885131925066,9.216137234791773,8.095961710641689,0.4666666666666667,8,0,-8,-2,0,1,0.0,16.0,0.7568017534231467
published,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,40,100,optimal,34.518921811863756,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,12.602397788904732,7,3,3.3333333333333335,0.050276352689897476,0.23713737056616555,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,1.1102230246251565e-16,changed,served_and_memory,24.287885131925066,9.216137234791773,8.095961710641689,0.4666666666666667,8,0,-8,-2,0,1,0.0,16.0,0.7568017534231467
published,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,30,100,optimal,34.518921811863756,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,12.602397788904732,7,3,3.3333333333333335,0.050276352689897476,0.23713737056616555,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,1.1102230246251565e-16,changed,served_and_memory,24.287885131925066,9.216137234791773,8.095961710641689,0.4666666666666667,8,0,-8,-2,0,1,0.0,16.0,0.7568017534231467
published,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,20,100,optimal,34.518921811863756,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,12.602397788904732,7,3,3.3333333333333335,0.050276352689897476,0.23713737056616555,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,1.1102230246251565e-16,changed,served_and_memory,24.287885131925066,9.216137234791773,8.095961710641689,0.4666666666666667,8,0,-8,-2,0,1,0.0,16.0,0.7568017534231467
published,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,15,100,optimal,34.518921811863756,15,5,4.0,optimal,29.341647949710797,15,5,4.0,optimal,12.602397788904732,7,3,3.3333333333333335,0.050276352689897476,0.23713737056616555,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,1.1102230246251565e-16,changed,served_and_memory,24.287885131925066,9.216137234791773,8.095961710641689,0.4666666666666667,8,0,-8,-2,0,1,0.0,16.0,0.7568017534231467
published,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,10,100,optimal,25.302784577071982,7,3,3.3333333333333335,optimal,22.50432526315481,7,3,3.3333333333333335,optimal,12.602397788904732,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs002,lhs,3526.959751495192,0.004054545163996494,0.9684694414740667,0.8058897742712832,6,100,optimal,18.34906258710049,6,3,3.0,optimal,16.4206119866344,6,3,3.0,optimal,12.111287297034938,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,4.948148590294691,0.43041881934239257,2.4740742951473456,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.768899400830565
published,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,1000000,100,optimal,94.83538018744818,55,14,7.214285714285714,optimal,77.1257975504101,54,13,6.769230769230769,optimal,22.011872902522608,7,3,3.3333333333333335,0.030017743045081,0.05916841616414359,changed,served_and_memory,0.6078315272139179,0.9518442325542651,0.04675627132414753,0.9818181818181818,1,0,-1,-1,0,5,0.0,1.0,0.07288712154660484,changed,served_and_memory,292.5078911382187,60.123120496758325,97.50263037940624,0.12727272727272726,48,0,-48,-11,0,3,0.0,69.0,5.984079054005817
published,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,40,100,optimal,91.90060284960578,40,14,7.785714285714286,optimal,74.0796328523588,40,13,7.384615384615385,optimal,22.011872902522608,7,3,3.3333333333333335,0.030017743045081,0.0640270900528647,changed,served_and_memory,0.6078315272139321,0.9518442325542367,0.04675627132414862,1.0,0,0,0,-1,0,5,0.0,1.0,0.07288712154660497,changed,served_and_memory,310.4474794273105,57.18834315891592,103.48249314243684,0.175,33,0,-33,-11,0,3,0.0,77.33333333333333,6.848912076311538
published,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,30,100,optimal,76.97345996929839,30,11,7.181818181818182,optimal,63.70899442407923,30,10,6.6,optimal,22.011872902522608,7,3,3.3333333333333335,0.03319923187926317,0.0640270900528647,changed,served_and_memory,0.6058511630856884,0.9538245966825087,0.060585116308568845,1.0,0,0,0,-1,0,3,0.0,2.5,0.09455522159776242,changed,served_and_memory,207.51306033343803,42.261200278608534,69.171020111146,0.23333333333333334,23,0,-23,-8,0,3,0.0,73.0,5.6149794621844755
published,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,20,100,optimal,63.17273881983718,20,9,7.444444444444445,optimal,54.75256991559167,18,7,5.428571428571429,optimal,22.011872902522608,7,3,3.3333333333333335,0.03319923187926317,0.0640270900528647,changed,served_and_memory,2.875965011398648,0.5900662203854239,0.41085214448552115,0.46153846153846156,8,6,-2,-2,0,3,0.0,10.0,0.3782208863910494,changed,served_and_memory,178.746274934439,28.460479129147323,59.582091644813,0.35,13,0,-13,-6,0,2,0.0,48.666666666666664,3.954431759504285
published,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,15,100,optimal,52.057217166571164,15,6,5.666666666666667,optimal,45.284324399450284,15,6,5.666666666666667,optimal,22.011872902522608,7,3,3.3333333333333335,0.0640270900528647,0.12431716560097561,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_and_memory,60.85968763473515,17.34495747588131,20.286562544911718,0.2222222222222222,11,3,-8,-3,0,2,0.0,73.0,4.888177319886966
published,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,10,100,optimal,41.569052840685536,10,5,4.2,optimal,36.82467861346186,10,5,4.2,optimal,22.011872902522608,7,3,3.3333333333333335,0.0005623413251903491,0.15703748946090484,tie,,0.0,-7.105427357601002e-15,0.0,1.0,0,0,0,0,0,2,0.0,0.0,-8.881784197001253e-17,changed,routing,31.575909327149507,6.856793149995681,10.525303109049835,0.4166666666666667,5,2,-3,-2,1,1,0.6666666666666666,24.333333333333332,5.6775467665397565
published,lhs003,lhs,31935.484986209784,0.0117613628963826,0.9411191486569153,0.8747327719138562,6,100,optimal,27.741393890241977,6,3,3.0,optimal,25.81294328977588,6,3,3.0,optimal,18.379447787086107,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,1.8239777772043766,3.554589632432709,0.9119888886021883,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.8280293099011424
published,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,1000000,100,optimal,23.10431876936135,26,7,4.714285714285714,optimal,16.86056736666621,15,5,4.0,optimal,7.742887039457756,4,2,3.0,0.050276352689897476,0.12331143269440609,changed,served_and_memory,1.5977511866985097,1.0664775405421771,0.31955023733970195,0.5769230769230769,11,0,-11,-2,0,1,0.0,14.6,0.3777937375222512,changed,served_and_memory,75.09922369256684,9.554075259180433,37.54961184628342,0.15384615384615385,22,0,-22,-5,0,2,0.0,60.5,3.6260241841550065
published,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,40,100,optimal,23.10431876936135,26,7,4.714285714285714,optimal,16.86056736666621,15,5,4.0,optimal,7.742887039457756,4,2,3.0,0.050276352689897476,0.12331143269440609,changed,served_and_memory,1.5977511866985097,1.0664775405421771,0.31955023733970195,0.5769230769230769,11,0,-11,-2,0,1,0.0,14.6,0.3777937375222512,changed,served_and_memory,75.09922369256684,9.554075259180433,37.54961184628342,0.15384615384615385,22,0,-22,-5,0,2,0.0,60.5,3.6260241841550065
published,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,30,100,optimal,23.104318769361345,26,7,4.714285714285714,optimal,16.86056736666621,15,5,4.0,optimal,7.742887039457756,4,2,3.0,0.050276352689897476,0.10375364037838179,changed,served_and_memory,1.5977511866985097,1.0664775405421771,0.31955023733970195,0.5769230769230769,11,0,-11,-2,0,3,0.0,14.6,0.3777937375222513,changed,served_and_memory,74.14960420737755,9.55407525918043,37.074802103688775,0.15384615384615385,22,0,-22,-5,0,2,0.0,60.5,3.6260241841550065
published,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,20,100,optimal,22.611531281536767,20,6,4.333333333333333,optimal,16.86056736666621,15,5,4.0,optimal,7.742887039457756,4,2,3.0,0.050276352689897476,0.15933803350851,changed,served_and_memory,0.7174079241822682,0.5736900527175983,0.14348158483645362,0.75,5,0,-5,-1,0,3,0.0,9.6,0.18868329432672654,changed,served_and_memory,52.871049306662975,9.06128777135585,26.435524653331488,0.2,16,0,-16,-4,0,2,0.0,48.0,2.3287746506964258
published,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,15,100,optimal,22.037841228819172,15,5,4.0,optimal,16.86056736666621,15,5,4.0,optimal,7.742887039457756,4,2,3.0,0.050276352689897476,0.23713737056616555,tie,,0.0,3.552713678800501e-15,0.0,1.0,0,0,0,0,0,2,0.0,0.0,6.661338147750939e-17,changed,served_and_memory,31.90945496552267,8.487597718638256,15.954727482761335,0.26666666666666666,11,0,-11,-3,0,1,0.0,24.0,1.13520263013472
published,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,10,100,optimal,18.44272827118234,7,3,3.3333333333333335,optimal,15.644268957265169,7,3,3.3333333333333335,optimal,7.742887039457756,4,2,3.0,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_set_only,2.000545556442665,4.892484761001423,1.0002727782213325,0.5714285714285714,3,0,-3,-1,0,0,0.0,0.0,0.0
published,lhs004,lhs,1235.8291207556929,0.005504639816634067,0.9427041732553852,0.6997755225556053,6,100,optimal,13.550243510180916,4,2,3.0,optimal,11.808994113002951,4,2,3.0,optimal,7.742887039457756,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs005,lhs,165377.49208065658,0.02837622625534312,0.9417861972201874,0.882149059752233,1000000,100,optimal,130.0527658645915,55,14,7.214285714285714,optimal,111.73535170033949,55,14,7.214285714285714,optimal,29.23959421027073,7,3,3.3333333333333335,0.030017743045081,0.05916841616414359,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,-4.7580986769649563e-17,changed,served_and_memory,261.69229027168825,88.1127848661535,87.23076342389608,0.12727272727272726,48,0,-48,-11,0,3,0.0,77.33333333333333,6.848912076311538
published,lhs005,lhs,165377.49208065658,0.02837622625534312,0.9417861972201874,0.882149059752233,40,100,optimal,127.30135167154816,40,14,7.785714285714286,optimal,108.87255014708725,40,14,7.785714285714286,optimal,29.23959421027073,7,3,3.3333333333333335,0.030017743045081,0.0640270900528647,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_and_memory,285.10038841025147,85.36137067311017,95.03346280341715,0.175,33,0,-33,-11,0,3,0.0,69.0,5.984079054005817
published,lhs005,lhs,165377.49208065658,0.02837622625534312,0.9417861972201874,0.882149059752233,30,100,optimal,106.61758533828622,30,13,7.076923076923077,optimal,91.44207727421858,29,12,7.166666666666667,optimal,29.23959421027073,7,3,3.3333333333333335,0.00013532055307936385,0.0640270900528647,changed,served_and_memory,0.7383315413007381,0.39132031192399097,0.061527628441728176,0.9666666666666667,1,0,-1,-1,0,3,0.0,0.08333333333333333,0.07912607868617544,changed,served_and_memory,292.50938060235944,64.67760433984824,97.50312686745315,0.23333333333333334,23,0,-23,-10,0,3,0.0,64.66666666666667,4.750146439878756
