generation_rate_hz,t2_s,link_fidelity,swap_success,swap_werner,status,utility,n_repeaters,served_pairs,total_pairs,all_pairs_served,min_w_pmin,n_model_vars,solve_seconds,repeaters,mean_hops,mean_fidelity
163322.5849097145,0.057967285073590114,0.9485024439059199,0.5195876594632864,0.8552469303384423,optimal,36.432584923297085,15,5,18,0,0.050276352689897476,368,0.0716845000279136,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.0,0.6103294035153781
163322.5849097145,0.057967285073590114,0.9791222581919283,0.6545205635018647,0.8552469303384423,optimal,49.65841261398347,20,6,18,0,0.050276352689897476,457,0.1143746999441646,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;TOR-OTT:1;TOR-OTT:2;TOR-OTT:3;TOR-OTT:4;TOR-OTT:5;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.333333333333333,0.6522870838016837
163322.5849097145,0.057967285073590114,0.9791222581919283,0.5195876594632864,0.9057941198721527,optimal,53.55677278419351,46,10,18,0,0.04279211619645008,601,0.1692936000181362,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6;KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;TOR-MON:1;TOR-MON:2;TOR-MON:3;TOR-MON:4;TOR-MON:5;TOR-MON:6;TOR-OTT:1;TOR-OTT:2;TOR-OTT:3;TOR-OTT:4;TOR-OTT:5;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,5.6,0.6670066118946851
13031.19044484461,0.009131798206787948,0.9485024439059199,0.6545205635018647,0.9057941198721527,optimal,28.133574668432875,20,6,18,0,0.050276352689897476,385,0.08778870000969619,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;TOR-OTT:1;TOR-OTT:2;TOR-OTT:3;TOR-OTT:4;TOR-OTT:5;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.333333333333333,0.653250391729596
23866.175363970528,0.001993303361383798,0.9579539942014963,0.8880337855312973,0.8890130100473761,optimal,10.601803797278086,2,1,18,0,0.6072021956909884,77,0.016981800028588623,KAM-KEL:1;KAM-KEL:2,3.0,0.7485501088758337
3497.9265166707323,0.001993303361383798,0.9579539942014963,0.8880337855312973,0.8890130100473761,optimal,7.831408296149221,2,1,18,0,0.6072021956909884,77,0.01913630001945421,KAM-KEL:1;KAM-KEL:2,3.0,0.7485501088758337
23866.175363970528,0.014845599612621592,0.9579539942014963,0.8880337855312973,0.8890130100473761,optimal,41.989915096225374,20,6,18,0,0.0640270900528647,449,0.09852329996647313,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;TOR-OTT:1;TOR-OTT:2;TOR-OTT:3;TOR-OTT:4;TOR-OTT:5;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.333333333333333,0.6520437384721403
23866.175363970528,0.001993303361383798,0.937545156924054,0.8880337855312973,0.8890130100473761,optimal,10.335558651643854,2,1,18,0,0.6072021956909884,77,0.016203499981202185,KAM-KEL:1;KAM-KEL:2,3.0,0.7066646432403167
23866.175363970528,0.001993303361383798,0.9579539942014963,0.5585867191199213,0.8890130100473761,optimal,9.264137211862671,2,1,18,0,0.6072021956909884,77,0.01812279998557642,KAM-KEL:1;KAM-KEL:2,3.0,0.7485501088758337
23866.175363970528,0.001993303361383798,0.9579539942014963,0.8880337855312973,0.8482812327891588,optimal,10.316218441690012,2,1,18,0,0.6072021956909884,77,0.01742940000258386,KAM-KEL:1;KAM-KEL:2,3.0,0.7039126644120788
