generation_rate_hz,t2_s,link_fidelity,swap_success,swap_werner,status,utility,n_repeaters,served_pairs,total_pairs,all_pairs_served,min_w_pmin,n_model_vars,solve_seconds,repeaters,mean_hops,mean_fidelity
10123.93363117637,0.0034366679406514044,0.9340182301290334,0.8184823803603649,0.9828380895918235,optimal,15.769059798125092,7,3,18,0,0.23713737056616555,125,1.4566837000311352,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7806126269039996
126026.71155803654,0.0034366679406514044,0.9340182301290334,0.8184823803603649,0.9828380895918235,optimal,26.682722861157472,7,3,18,0,0.23713737056616555,125,0.03645349998259917,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7806126269039996
10123.93363117637,0.08421933092701663,0.9340182301290334,0.8184823803603649,0.9828380895918235,optimal,15.769059798125092,7,3,18,0,0.23713737056616555,633,0.41087309998692945,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7806126269039996
10123.93363117637,0.0034366679406514044,0.9836228195279837,0.8184823803603649,0.9828380895918235,optimal,17.526401404753962,7,3,18,0,0.23713737056616555,125,0.03924920002464205,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.9193177035068675
10123.93363117637,0.0034366679406514044,0.9340182301290334,0.8203731994144619,0.9828380895918235,optimal,15.792362809831884,7,3,18,0,0.23713737056616555,125,0.034388799977023154,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7806126269039996
10123.93363117637,0.0034366679406514044,0.9340182301290334,0.8184823803603649,0.8595800258945674,optimal,12.714478349896748,4,2,18,0,0.46415888336127825,125,0.03446609998354688,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6703907321546557
126026.71155803654,0.08421933092701663,0.9836228195279837,0.8203731994144619,0.8595800258945674,optimal,26.00844628347717,7,3,18,0,0.23713737056616555,505,0.24387500004377216,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7411221670301984
163322.5849097145,0.057967285073590114,0.9791222581919283,0.5195876594632864,0.7236833487311378,optimal,16.876489739336833,4,2,18,0,0.46415888336127825,311,0.11076090001733974,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6108907096393064
13031.19044484461,0.057967285073590114,0.9791222581919283,0.5195876594632864,0.7236833487311378,optimal,9.581122707057636,4,2,18,0,0.46415888336127825,311,0.10896759998286143,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6108907096393064
163322.5849097145,0.009131798206787948,0.9791222581919283,0.5195876594632864,0.7236833487311378,optimal,16.876489739336833,4,2,18,0,0.46415888336127825,303,0.10760400001890957,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6108907096393064
163322.5849097145,0.057967285073590114,0.9485024439059199,0.5195876594632864,0.7236833487311378,optimal,15.435831132159294,4,2,18,0,0.46415888336127825,231,0.07789519999641925,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.567306101420343
163322.5849097145,0.057967285073590114,0.9791222581919283,0.6545205635018647,0.7236833487311378,optimal,18.208775150173707,4,2,18,0,0.46415888336127825,311,0.10624739999184385,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6108907096393064
163322.5849097145,0.057967285073590114,0.9791222581919283,0.5195876594632864,0.8191244237059727,optimal,21.184786019027804,7,3,18,0,0.23713737056616555,368,0.15038240002468228,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6809672714186504
13031.19044484461,0.009131798206787948,0.9485024439059199,0.6545205635018647,0.8191244237059727,optimal,11.907809561972494,4,2,18,0,0.46415888336127825,303,0.10908779996680096,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6565191547543496
23866.175363970528,0.001993303361383798,0.9579539942014963,0.8880337855312973,0.7874390387078747,optimal,8.00659786145261,2,1,18,0,0.6072021956909884,77,0.02243280003312975,KAM-KEL:1;KAM-KEL:2,3.0,0.6411348075771217
3497.9265166707323,0.001993303361383798,0.9579539942014963,0.8880337855312973,0.7874390387078747,optimal,5.236202360323746,2,1,18,0,0.6072021956909884,77,0.0181631000014022,KAM-KEL:1;KAM-KEL:2,3.0,0.6411348075771217
23866.175363970528,0.014845599612621592,0.9579539942014963,0.8880337855312973,0.7874390387078747,optimal,15.557656160336292,7,3,18,0,0.23713737056616555,311,0.11306579998927191,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6076659431874974
23866.175363970528,0.001993303361383798,0.937545156924054,0.8880337855312973,0.7874390387078747,optimal,7.62420808204609,2,1,18,0,0.6072021956909884,77,0.02352340001380071,KAM-KEL:1;KAM-KEL:2,3.0,0.6082737907004685
23866.175363970528,0.001993303361383798,0.9579539942014963,0.5585867191199213,0.7874390387078747,optimal,6.668931276037196,2,1,18,0,0.6072021956909884,77,0.015003699983935803,KAM-KEL:1;KAM-KEL:2,3.0,0.6411348075771217
23866.175363970528,0.001993303361383798,0.9579539942014963,0.8880337855312973,0.710531011911109,optimal,6.962915435757877,2,1,18,0,0.6072021956909884,77,0.020428800024092197,KAM-KEL:1;KAM-KEL:2,3.0,0.5684627625439157
3497.9265166707323,0.014845599612621592,0.937545156924054,0.5585867191199213,0.710531011911109,optimal,3.382448682341585,4,2,18,0,0.46415888336127825,231,0.05697370000416413,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.5417072552052399
1013.6146269896407,0.010619749937884584,0.9640579942241311,0.6735116506461054,0.9190560854906216,optimal,6.549580789717176,4,2,18,0,0.46415888336127825,449,0.196218500030227,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.7967162219481386
33135.68169400551,0.010619749937884584,0.9640579942241311,0.6735116506461054,0.9190560854906216,optimal,18.816907075948706,7,3,18,0,0.23713737056616555,449,0.21581460000015795,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7739386500580091
1013.6146269896407,0.0015809945249859196,0.9640579942241311,0.6735116506461054,0.9190560854906216,infeasible,-50.0,0,0,18,0,,0,0.0003971999976783991,,,
1013.6146269896407,0.010619749937884584,0.9750893445406109,0.6735116506461054,0.9190560854906216,optimal,6.78954658044926,4,2,18,0,0.46415888336127825,465,0.21059869998134673,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8224480396921532
1013.6146269896407,0.010619749937884584,0.9640579942241311,0.8391635466832668,0.9190560854906216,optimal,7.818577215134021,4,2,18,0,0.46415888336127825,449,0.19634050002787262,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.7967162219481386
1013.6146269896407,0.010619749937884584,0.9640579942241311,0.6735116506461054,0.9659048419790343,optimal,7.05788795039253,4,2,18,0,0.46415888336127825,513,0.25925169995753095,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.8538743964989896
33135.68169400551,0.0015809945249859196,0.9750893445406109,0.8391635466832668,0.9659048419790343,infeasible,-50.0,0,0,18,0,,0,0.0003203999949619174,,,
3328.3287902115276,0.001234869985874527,0.9928046300765127,0.6633058968931437,0.8578445055708289,infeasible,-50.0,0,0,18,0,,0,0.00015480001457035542,,,
58270.56358246723,0.001234869985874527,0.9928046300765127,0.6633058968931437,0.8578445055708289,infeasible,-50.0,0,0,18,0,,0,0.00013780000153928995,,,
3328.3287902115276,0.028944865077765176,0.9928046300765127,0.6633058968931437,0.8578445055708289,optimal,9.787819408208183,4,2,18,0,0.46415888336127825,505,0.2434357000165619,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.7861896512393628
3328.3287902115276,0.001234869985874527,0.9279437335450202,0.6633058968931437,0.8578445055708289,infeasible,-50.0,0,0,18,0,,0,0.0002634000265970826,,,
3328.3287902115276,0.001234869985874527,0.9928046300765127,0.5003149642609059,0.8578445055708289,infeasible,-50.0,0,0,18,0,,0,0.00014240003656595945,,,
3328.3287902115276,0.001234869985874527,0.9928046300765127,0.6633058968931437,0.7851283178925514,infeasible,-50.0,0,0,18,0,,0,0.00012669997522607446,,,
58270.56358246723,0.028944865077765176,0.9279437335450202,0.5003149642609059,0.7851283178925514,optimal,13.128742706180315,4,2,18,0,0.46415888336127825,231,0.06602569995447993,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.5914599000962206
29767.824851955,0.02316999070126186,0.9209071519561113,0.8988987147808074,0.8496231800932437,optimal,16.69148299312062,7,3,18,0,0.23713737056616555,311,0.11036170000443235,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6065406921007039
5434.241261703142,0.02316999070126186,0.9209071519561113,0.8988987147808074,0.8496231800932437,optimal,10.842094081283136,4,2,18,0,0.46415888336127825,311,0.10518559999763966,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6375408104512372
29767.824851955,0.0027178357599493856,0.9209071519561113,0.8988987147808074,0.8496231800932437,optimal,15.74930064978847,4,2,18,0,0.46415888336127825,101,0.02500530000543222,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6375408104512372
29767.824851955,0.02316999070126186,0.966095309516415,0.8988987147808074,0.8496231800932437,optimal,19.63337332165829,7,3,18,0,0.23713737056616555,457,0.21740419999696314,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6915861634542595
29767.824851955,0.02316999070126186,0.9209071519561113,0.8964679368771612,0.8496231800932437,optimal,16.664136920309655,7,3,18,0,0.23713737056616555,311,0.11089699994772673,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6065406921007039
29767.824851955,0.02316999070126186,0.9209071519561113,0.8988987147808074,0.8974737515551969,optimal,18.631594100397812,7,3,18,0,0.23713737056616555,368,0.13564900000346825,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6540020391270277
5434.241261703142,0.0027178357599493856,0.966095309516415,0.8964679368771612,0.8974737515551969,optimal,12.834156427898506,4,2,18,0,0.46415888336127825,101,0.026960600051097572,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.7758156060004167
68934.22119484234,0.0066426339783798635,0.9773975973203778,0.5939810352865607,0.7701766178309917,optimal,16.757705776562627,7,3,18,0,0.23713737056616555,278,0.09045309998327866,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6216257286836259
1429.7270227695394,0.0066426339783798635,0.9773975973203778,0.5939810352865607,0.7701766178309917,optimal,4.959187628499942,4,2,18,0,0.46415888336127825,278,0.07658140000421554,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6558576336212173
68934.22119484234,0.04919816573426349,0.9773975973203778,0.5939810352865607,0.7701766178309917,optimal,16.757705776562627,7,3,18,0,0.23713737056616555,311,0.11724530003266409,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6216257286836259
68934.22119484234,0.0066426339783798635,0.9941436609514057,0.5939810352865607,0.7701766178309917,optimal,17.871351573620014,7,3,18,0,0.23713737056616555,302,0.11744639999233186,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.650378588541166
68934.22119484234,0.0066426339783798635,0.9773975973203778,0.7658153644297272,0.7701766178309917,optimal,19.323763927531118,7,3,18,0,0.23713737056616555,278,0.10184989997651428,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6216257286836259
68934.22119484234,0.0066426339783798635,0.9773975973203778,0.5939810352865607,0.9320748769529164,optimal,21.479936912048835,7,3,18,0,0.23713737056616555,367,0.1749267000122927,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8253973180534179
1429.7270227695394,0.04919816573426349,0.9941436609514057,0.7658153644297272,0.9320748769529164,optimal,9.045449942142934,4,2,18,0,0.46415888336127825,729,0.5541147000039928,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.886428232726501
5856.565199502151,0.03945670406658558,0.9445001286435872,0.7451876415405423,0.9373347536418587,optimal,11.95622833980665,4,2,18,0,0.46415888336127825,577,0.32367840001825243,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.7732194791843501
15651.525701213068,0.03945670406658558,0.9445001286435872,0.7451876415405423,0.9373347536418587,optimal,16.192019127760023,7,3,18,0,0.23713737056616555,577,0.27880470000673085,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7501929635972578
5856.565199502151,0.004537217855538265,0.9445001286435872,0.7451876415405423,0.9373347536418587,optimal,11.95622833980665,4,2,18,0,0.46415888336127825,197,0.07373160001588985,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.7732194791843501
5856.565199502151,0.03945670406658558,0.958405187048018,0.7451876415405423,0.9373347536418587,optimal,12.500802033010675,7,3,18,0,0.23713737056616555,601,0.36266709998017177,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7840592205335092
5856.565199502151,0.03945670406658558,0.9445001286435872,0.7085076772142201,0.9373347536418587,optimal,11.664947290246166,4,2,18,0,0.46415888336127825,577,0.3143889000057243,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.7732194791843501
5856.565199502151,0.03945670406658558,0.9445001286435872,0.7451876415405423,0.7483111480539665,optimal,8.534823424865158,4,2,18,0,0.46415888336127825,231,0.0715908000129275,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.5834716322057476
15651.525701213068,0.004537217855538265,0.958405187048018,0.7085076772142201,0.7483111480539665,optimal,11.711719077449903,4,2,18,0,0.46415888336127825,173,0.055868899973575026,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6039053281841046
4265.77760227707,0.002762277713726847,0.9735672309622169,0.9396811915561556,0.7404669115068391,optimal,9.987966491575762,4,2,18,0,0.46415888336127825,101,0.03121450002072379,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6192542109982246
40665.01303565982,0.002762277713726847,0.9735672309622169,0.9396811915561556,0.7404669115068391,optimal,16.49378132957658,4,2,18,0,0.46415888336127825,101,0.024068400030955672,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6192542109982246
4265.77760227707,0.022083644983414537,0.9735672309622169,0.9396811915561556,0.7404669115068391,optimal,9.987966491575762,4,2,18,0,0.46415888336127825,311,0.10759610001696274,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6192542109982246
4265.77760227707,0.002762277713726847,0.9243235550876707,0.9396811915561556,0.7404669115068391,optimal,7.414393444435691,4,2,18,0,0.46415888336127825,101,0.02537260000826791,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.5488778823609626
4265.77760227707,0.002762277713726847,0.9735672309622169,0.5346724939066917,0.7404669115068391,optimal,6.733902840415546,4,2,18,0,0.46415888336127825,101,0.035079099994618446,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6192542109982246
4265.77760227707,0.002762277713726847,0.9735672309622169,0.9396811915561556,0.9834865017682314,optimal,13.490001773593864,4,2,18,0,0.46415888336127825,101,0.03149579995078966,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.9014047951983928
40665.01303565982,0.022083644983414537,0.9243235550876707,0.5346724939066917,0.9834865017682314,optimal,17.09709266272181,7,3,18,0,0.23713737056616555,601,0.3519594999961555,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.756910213657313
103071.66157220896,0.016987266689650997,0.9406516026575119,0.6198318133130669,0.9659231443656608,optimal,22.934601214221207,7,3,18,0,0.23713737056616555,593,0.3714443999924697,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.776307311971331
2226.3600919082255,0.016987266689650997,0.9406516026575119,0.6198318133130669,0.9659231443656608,optimal,8.33791025372399,4,2,18,0,0.46415888336127825,593,0.32415810000384226,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.7964364856383921
103071.66157220896,0.0017957201185342434,0.9406516026575119,0.6198318133130669,0.9659231443656608,infeasible,-50.0,0,0,18,0,,0,0.00035310001112520695,,,
103071.66157220896,0.016987266689650997,0.9600419434476644,0.6198318133130669,0.9659231443656608,optimal,23.673692979990275,7,3,18,0,0.23713737056616555,689,0.4499243999598548,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8268350778607507
103071.66157220896,0.016987266689650997,0.9406516026575119,0.9256071048323065,0.9659231443656608,optimal,26.98426315384534,7,3,18,0,0.23713737056616555,593,0.3392410999513231,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.776307311971331
103071.66157220896,0.016987266689650997,0.9406516026575119,0.6198318133130669,0.7366612772298976,optimal,15.147943877398921,4,2,18,0,0.46415888336127825,231,0.06502149999141693,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.5678265900079758
2226.3600919082255,0.0017957201185342434,0.9600419434476644,0.9256071048323065,0.7366612772298976,infeasible,-50.0,0,0,18,0,,0,0.0003377000102773309,,,
38607.68886842484,0.005094836521464375,0.9971959085669369,0.759613186912611,0.9043702006386592,optimal,21.600057625974753,7,3,18,0,0.23713737056616555,197,0.0647653000196442,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8365408122108301
8283.453712799383,0.005094836521464375,0.9971959085669369,0.759613186912611,0.9043702006386592,optimal,14.938305994644798,7,3,18,0,0.23713737056616555,197,0.06922940001823008,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8365408122108301
38607.68886842484,0.041837741191563235,0.9971959085669369,0.759613186912611,0.9043702006386592,optimal,21.600057625974753,7,3,18,0,0.23713737056616555,673,0.4350259999628179,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8365408122108301
38607.68886842484,0.005094836521464375,0.9905221551582217,0.759613186912611,0.9043702006386592,optimal,21.369748491577447,7,3,18,0,0.23713737056616555,197,0.058956899971235543,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8193804296138233
38607.68886842484,0.005094836521464375,0.9971959085669369,0.7332155500538646,0.9043702006386592,optimal,21.242864649776926,7,3,18,0,0.23713737056616555,197,0.06071779999183491,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.8365408122108301
38607.68886842484,0.005094836521464375,0.9971959085669369,0.759613186912611,0.8433014089502394,optimal,20.2570951001258,7,3,18,0,0.23713737056616555,197,0.05461749999085441,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7493055246669983
8283.453712799383,0.041837741191563235,0.9905221551582217,0.7332155500538646,0.8433014089502394,optimal,12.966973090184148,7,3,18,0,0.23713737056616555,457,0.20091580000007525,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.7347614919462983
2356.3507623640626,0.0991943929317187,0.9252802894152701,0.5803794209379702,0.8019760325727984,optimal,5.046332361167225,4,2,18,0,0.46415888336127825,311,0.09805440000491217,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6020890122894345
154461.9202167622,0.0991943929317187,0.9252802894152701,0.5803794209379702,0.8019760325727984,optimal,17.115438539520284,4,2,18,0,0.46415888336127825,311,0.11071730003459379,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6020890122894345
2356.3507623640626,0.0033413598939276835,0.9252802894152701,0.5803794209379702,0.8019760325727984,optimal,5.046332361167225,4,2,18,0,0.46415888336127825,125,0.03253329999279231,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6020890122894345
2356.3507623640626,0.0991943929317187,0.9523525811173021,0.5803794209379702,0.8019760325727984,optimal,6.081687393832488,4,2,18,0,0.46415888336127825,311,0.08784110000124201,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.6461556008035817
